datetime,price_raw,log_price,log_price_seasonal,log_price_resid,temp_raw,temp_seasonal,temp_resid
2026-04-07 00:00:00+00:00,23.9,6.931374144580771,6.942555504559575,-0.011181359978803762,9.0,8.382355927839548,0.6176440721604521
2026-04-07 01:00:00+00:00,23.25,6.930739115372512,6.936511834538326,-0.005772719165813456,8.15,8.055114681745657,0.09488493678461651
2026-04-07 02:00:00+00:00,23.25,6.930739115372512,6.9339402918943716,-0.0032011765218591393,7.6,7.649084245095275,-0.0490843404627066
2026-04-07 03:00:00+00:00,23.9,6.931374144580771,6.939083441457783,-0.007709296877012051,7.05,7.235182761009714,-0.18518257027485063
2026-04-07 04:00:00+00:00,59.5,6.965552377708354,6.956607185951271,0.00894519175708286,6.85,6.976849650265506,-0.1268497456329376
2026-04-07 05:00:00+00:00,51.05,6.957544943484653,6.982605458945814,-0.025060515461161614,6.65,7.05411585392307,-0.40411575855563875
2026-04-07 06:00:00+00:00,133.46,7.033030180396816,6.984284436796502,0.04874574360031403,7.5,7.575153999743161,-0.07515399974316139
2026-04-07 07:00:00+00:00,63.03,6.968878599956884,6.961386910538017,0.007491689418867686,8.85,8.52096807840436,0.32903230306536635
2026-04-07 08:00:00+00:00,10.81,6.91850726861904,6.940808392190588,-0.02230112357154823,10.95,9.75022599226141,1.1997738170037273
2026-04-07 09:00:00+00:00,1.06,6.908814717578827,6.928182159735733,-0.019367442156905668,13.45,11.058405339614179,2.3915944696509577
2026-04-07 10:00:00+00:00,-0.2,6.90755525897947,6.926014883424726,-0.018459624445255507,16.05,12.257102488284872,3.792896748775675
2026-04-07 11:00:00+00:00,-5.91,6.901827745817338,6.920663018572586,-0.018835272755248766,18.55,13.231293409214405,5.318705827846141
2026-04-07 12:00:00+00:00,-14.44,6.893210007540101,6.918693242014168,-0.025483234474067196,21.4,13.948321718193155,7.451677900337119
2026-04-07 13:00:00+00:00,-10.69,6.897007730435373,6.91767843639663,-0.02067070596125742,22.65,14.422271646662065,8.227727971868209
2026-04-07 14:00:00+00:00,-1.11,6.90664466247588,6.91813347063694,-0.011488808161059794,23.1,14.663213372673766,8.43678700879596
2026-04-07 15:00:00+00:00,1.0,6.90875477931522,6.930132787773621,-0.021378008458400544,22.95,14.647476628119692,8.30252413481976
2026-04-07 16:00:00+00:00,8.37,6.916090444772054,6.945531759624281,-0.02944131485222634,22.3,14.32920359385194,7.970795643208607
2026-04-07 17:00:00+00:00,70.45,6.975834399792731,6.963622326545306,0.012212073247424904,21.1,13.685122596669306,7.414877784800421
2026-04-07 18:00:00+00:00,77.52,6.982417383290559,6.97426755750677,0.00814982578378931,19.85,12.761349979036847,7.088650402432879
2026-04-07 19:00:00+00:00,122.16,7.023010678411416,6.974480754893977,0.04852992351743879,18.0,11.687501348769455,6.312498651230545
2026-04-07 20:00:00+00:00,93.0,6.996681488176539,6.966586473237708,0.030095014938830822,16.5,10.642068129999767,5.8579318700002325
2026-04-07 21:00:00+00:00,85.01,6.9893444825219495,6.9596485845269305,0.029695897995019038,15.2,9.782978782416697,5.41702102684844
2026-04-07 22:00:00+00:00,83.91,6.988330152722498,6.948834912364795,0.03949524035770313,14.0,9.180482914058283,4.819517085941717
2026-04-07 23:00:00+00:00,61.0,6.966967138613983,6.941564850796301,0.02540228781768228,12.75,8.791516713093245,3.9584832869067554
2026-04-08 00:00:00+00:00,65.14,6.970861524903083,6.9447890085339745,0.026072516369108456,12.0,8.49336605538647,3.5066339446135295
2026-04-08 01:00:00+00:00,56.05,6.962290811630151,6.938743394191069,0.023547417439082174,10.85,8.161413454382064,2.6885869270876626
2026-04-08 02:00:00+00:00,45.01,6.951781733731115,6.936171024250782,0.015610709480333718,10.05,7.749942383917013,2.3000578068178505
2026-04-08 03:00:00+00:00,58.78,6.964872580865889,6.941315828427539,0.02355675243834998,9.5,7.331557015888267,2.168442984111733
2026-04-08 04:00:00+00:00,75.0,6.980075940561763,6.958845210521324,0.02123073004043885,8.85,7.072289521948512,1.777710859521215
2026-04-08 05:00:00+00:00,99.51,7.002619904996657,6.984851847474358,0.017768057522299152,8.25,7.154151373347306,1.0958486266526943
2026-04-08 06:00:00+00:00,148.5,7.046212022129153,6.986531365472502,0.05968065665665101,9.75,7.685334881395692,2.0646651186043083
2026-04-08 07:00:00+00:00,99.51,7.002619904996657,6.963626472803209,0.03899343219344864,11.05,8.644551810919198,2.405448379815665
2026-04-08 08:00:00+00:00,63.9,6.96969668052232,6.943041334097833,0.026655346424487192,13.05,9.886782668696311,3.1632175220385523
2026-04-08 09:00:00+00:00,5.9,6.9136379421402925,6.930411039631467,-0.016773097491174838,15.15,11.204146562616554,3.9458530559137195
2026-04-08 10:00:00+00:00,-5.3,6.902441184158368,6.928243066081488,-0.02580188192311983,17.45,12.406802395071495,5.043198367867959
2026-04-08 11:00:00+00:00,-24.23,6.8832269029042115,6.922889479469774,-0.03966257656556227,19.6,13.38078621411186,6.219214167357867
2026-04-08 12:00:00+00:00,-30.96,6.876305890708546,6.920919069210441,-0.04461317850189506,22.55,14.096240126338564,8.453759110721982
2026-04-08 13:00:00+00:00,-20.46,6.887083073712598,6.919903937117677,-0.03282086340507906,23.85,14.5701203361334,9.279880045336327
2026-04-08 14:00:00+00:00,-6.77,6.900962258574535,6.920359117747999,-0.019396859173464343,24.25,14.813807099319266,9.436192900680734
