model,metric,observed,sim_mean,sim_sd,sim_q025,sim_q50,sim_q975,obs_percentile,two_sided_p,inside_95,n_paths
Gaussian CARMA,ACF_XtQ_24h,0.44489338063377326,0.490962162566282,0.023270198475998413,0.4436504640217872,0.4923269574904201,0.5325119706965449,0.028,0.056,True,250
Gaussian CARMA,ACF_XtQ_72h,0.16801631081843613,0.14574852040563804,0.03239153024918509,0.0776516766250209,0.14562982528729618,0.2081939626864285,0.772,0.45599999999999996,True,250
Gaussian CARMA,ACF_XtQ_168h,0.06979475812902243,0.046188905814187435,0.03624489368805424,-0.027101580687961084,0.049185251702400734,0.11057656204327482,0.74,0.52,True,250
Gaussian CARMA,ACF_XtQ_336h,0.090786932531923,0.028833955691905146,0.037087959963836334,-0.037362734445590094,0.02777228034975158,0.10081585857896799,0.948,0.10400000000000009,True,250
Gaussian CARMA,ACF_DeltaXtQ_1h,0.15299337872168367,0.047160495435652705,0.007906815424197763,0.03074709421641624,0.0468867600079132,0.061946288777255276,1.0,0.0,False,250
Gaussian CARMA,ACF_DeltaXtQ_6h,-0.032496690507668485,-0.014735487882667308,0.005628919460147391,-0.024287846558867034,-0.015554597379766655,-0.0033309840587262413,0.0,0.0,False,250
Gaussian CARMA,ACF_DeltaXtQ_24h,0.18093684915157543,0.045412792553257746,0.007367136740914447,0.03243563489280177,0.04499065958041511,0.059680092344064614,1.0,0.0,False,250
Gaussian CARMA,ACF_DeltaXtQ_72h,0.09290285685825932,0.03284619801172946,0.007279178480113821,0.02032771125496438,0.03260143509358457,0.04764325436740151,1.0,0.0,False,250
Gaussian CARMA,ACF_DeltaXtQ_168h,0.10014102847963705,0.015292035703905497,0.006465442084733585,0.0029550950433820692,0.01509269933002379,0.02830829225542495,1.0,0.0,False,250
Gaussian CARMA,ACF_DeltaXtQ_336h,0.07771009304528967,0.0031196030451147204,0.006950408798951734,-0.00935840486900046,0.002722704560220423,0.016716115161052536,1.0,0.0,False,250
NIG CARMA,XtQ_std,1.2990781776473985,1.2046724945759815,0.0330022730501428,1.1362124248682353,1.2037618331644362,1.2733445824613523,1.0,0.0,False,250
NIG CARMA,XtQ_skew,-0.9331075020129783,-0.06570958219176876,0.09170676775068032,-0.23220458259316443,-0.06432988184149935,0.11423069387883124,0.0,0.0,False,250
NIG CARMA,XtQ_excess_kurtosis,3.0677008094235774,0.4948339459145069,0.21925416730123842,0.11449745867926908,0.4685446316417967,0.9941361493043386,1.0,0.0,False,250
NIG CARMA,XtQ_q01,-4.012609701098618,-2.9741553611865963,0.1743137319755341,-3.339622624660891,-2.964696005730519,-2.6802701607021477,0.0,0.0,False,250
NIG CARMA,XtQ_q05,-2.1685191257685963,-1.9965235401588737,0.12026525362378984,-2.2430188595094633,-1.9875430008231993,-1.757339238039636,0.076,0.152,True,250
NIG CARMA,XtQ_q95,1.9334536255165373,1.9413267754481054,0.11880347983860477,1.7055445721727134,1.9460561613357075,2.1877882490616343,0.464,0.928,True,250
NIG CARMA,XtQ_q99,2.5815934569975574,2.850783126430877,0.1607151898077338,2.5568488451001676,2.83988890092194,3.197076456201094,0.036,0.072,True,250
NIG CARMA,Delta_XtQ_std,0.32134661708054174,0.3016239500891216,0.0036525525335449507,0.29531598194593756,0.30165060294911245,0.30917692324049817,1.0,0.0,False,250
NIG CARMA,Delta_XtQ_excess_kurtosis,38.33489974052137,13.453291597357772,2.106659470637692,10.443009594787267,13.148899486148384,18.444898874392386,1.0,0.0,False,250
NIG CARMA,Delta_XtQ_q01,-0.9188663698129765,-0.9302984541125452,0.020135712272405678,-0.9676556881981768,-0.9297723558340153,-0.8938482489802878,0.704,0.5920000000000001,True,250
NIG CARMA,Delta_XtQ_q99,0.8327049650727336,0.8713447350915946,0.018866245467732225,0.8369179698787089,0.8721232901025304,0.9108978185958952,0.016,0.032,False,250
NIG CARMA,ACF_XtQ_1h,0.9693547311003439,0.9685608226988622,0.001552034068932351,0.965401974710591,0.9686242590686348,0.9713490275550268,0.692,0.6160000000000001,True,250
NIG CARMA,ACF_XtQ_6h,0.7715631460295429,0.7791323656336601,0.010683811070985701,0.7586343311588299,0.7795305872680776,0.799869269111534,0.244,0.488,True,250
NIG CARMA,ACF_XtQ_24h,0.44489338063377326,0.492065794346529,0.02158958770002982,0.4396465324545051,0.49276152476214075,0.5303956714140079,0.036,0.072,True,250
NIG CARMA,ACF_XtQ_72h,0.16801631081843613,0.14947294745073594,0.03400861423226374,0.08259322144491382,0.14872459913103867,0.20907821510912292,0.696,0.6080000000000001,True,250
NIG CARMA,ACF_XtQ_168h,0.06979475812902243,0.04888736980026583,0.034305694312117475,-0.015013470430473125,0.049615505910718026,0.12563863740976472,0.744,0.512,True,250
NIG CARMA,ACF_XtQ_336h,0.090786932531923,0.029834309165503496,0.03744327126033118,-0.03719039946507754,0.02976095937314685,0.10680265251842386,0.94,0.1200000000000001,True,250
NIG CARMA,ACF_DeltaXtQ_1h,0.15299337872168367,0.04668335263444524,0.0076789134224987295,0.032612184897010975,0.046991453984561476,0.06087755379327813,1.0,0.0,False,250
NIG CARMA,ACF_DeltaXtQ_6h,-0.032496690507668485,-0.014137170349069137,0.005699955348822713,-0.025053045979390818,-0.014293090341714014,-0.0031546101538902746,0.004,0.008,False,250
NIG CARMA,ACF_DeltaXtQ_24h,0.18093684915157543,0.046069258376445654,0.007120506874276123,0.03133645553467605,0.0465784697411632,0.06013255150520174,1.0,0.0,False,250
NIG CARMA,ACF_DeltaXtQ_72h,0.09290285685825932,0.032573209024796955,0.007524671957133921,0.01793903928349265,0.032922270633440276,0.04743467596152421,1.0,0.0,False,250
NIG CARMA,ACF_DeltaXtQ_168h,0.10014102847963705,0.014950634656624308,0.0067498190298335885,0.0022115938922871517,0.015155950053696009,0.027056291512779596,1.0,0.0,False,250
NIG CARMA,ACF_DeltaXtQ_336h,0.07771009304528967,0.002877492878796172,0.00718063944457275,-0.009847055956526445,0.0027892639409542626,0.01725284867979925,1.0,0.0,False,250
