model,metric,observed,sim_mean,sim_sd,sim_q025,sim_q50,sim_q975,obs_percentile,two_sided_p,inside_95,n_paths
Gaussian CARMA,ACF_Y_6h,0.622077492034954,0.6350074225204557,0.02152282834953674,0.5967544368541232,0.6349854171954462,0.6796145382640939,0.256,0.512,True,250
Gaussian CARMA,ACF_Y_24h,0.5219357326229365,0.43180652657563695,0.03140703809455334,0.37671180638657764,0.4302871806053794,0.5005084282576086,0.992,0.016000000000000014,False,250
Gaussian CARMA,ACF_Y_72h,0.2715020297742232,0.2371360525528778,0.04123364189627657,0.17245225527616698,0.23244439244407877,0.3260305446866359,0.82,0.3600000000000001,True,250
Gaussian CARMA,ACF_Y_168h,0.16774614083839007,0.12560055640653592,0.0451757867851679,0.055699410734783864,0.11969536799609798,0.23117354912742785,0.86,0.28,True,250
Gaussian CARMA,ACF_Y_336h,0.15079052585138872,0.09017442741222365,0.04702768955902264,0.011917093154449132,0.08765104325942975,0.17777137650858263,0.904,0.19199999999999995,True,250
Gaussian CARMA,ACF_DeltaY_1h,0.19675453406475885,-0.03405865537951218,0.0064160083333074545,-0.04597920409294847,-0.033686291978352434,-0.02147781656625651,1.0,0.0,False,250
Gaussian CARMA,ACF_DeltaY_6h,-0.06925613127642422,-0.035298398641452636,0.005763903733955205,-0.04661403283042531,-0.03544984276305137,-0.02493088607422642,0.0,0.0,False,250
Gaussian CARMA,ACF_DeltaY_24h,0.24955726714679893,0.021686793244948224,0.00675686462159996,0.008361874684234846,0.021874872842158454,0.03415734791443622,1.0,0.0,False,250
Gaussian CARMA,ACF_DeltaY_72h,0.05299827643286149,0.019615765090277598,0.006920272818373913,0.008560673325931214,0.0193311233941305,0.033080229109846766,1.0,0.0,False,250
Gaussian CARMA,ACF_DeltaY_168h,0.09046040238507023,0.013148306202648178,0.0068530655933650856,0.00011990248318082385,0.012944708604832222,0.025784131862895604,1.0,0.0,False,250
Gaussian CARMA,ACF_DeltaY_336h,0.08412333398121012,0.006916581153332933,0.006935432835557006,-0.005817405805720538,0.007552897100820581,0.020575789248340744,1.0,0.0,False,250
NIG CARMA,Y_std,0.0354519205316657,0.03136563621943502,0.0009849654731183357,0.0297284467020115,0.03134112176638712,0.03341049805246171,0.996,0.008000000000000007,False,250
NIG CARMA,Y_skew,0.46319199577380676,-0.11642522767681897,0.06874716708541856,-0.25710361357579864,-0.11556017979331348,0.022744111271294172,1.0,0.0,False,250
NIG CARMA,Y_excess_kurtosis,17.86804717730555,0.5313361524659622,0.1686348650616048,0.24084074223148813,0.5343714148907723,0.8885017488610621,1.0,0.0,False,250
NIG CARMA,Y_q01,-0.08252914278478658,-0.07746845304026496,0.006039829869136025,-0.08878606740765631,-0.07760991333954742,-0.0664454534778808,0.204,0.408,True,250
NIG CARMA,Y_q05,-0.05970823443518606,-0.05158692836023995,0.0054863300005981025,-0.061667246081358484,-0.051388157664164845,-0.040354138909206465,0.06,0.12,True,250
NIG CARMA,Y_q95,0.047259245773256124,0.05072367877992377,0.0054986903937473235,0.04001040621485586,0.05112603989105724,0.062124659120239435,0.276,0.552,True,250
NIG CARMA,Y_q99,0.07915108970986932,0.07364924246811075,0.006005571449394254,0.06178681187198543,0.07358833528324826,0.0857619632532719,0.832,0.3360000000000001,True,250
NIG CARMA,DeltaY_std,0.012952240731388454,0.011900314777485887,0.0001213874925785952,0.01165354784613311,0.011903702507676075,0.012134435268106588,1.0,0.0,False,250
NIG CARMA,DeltaY_excess_kurtosis,80.5621903737484,8.446488414667455,1.1076937764632924,6.747702657105069,8.242317045467871,11.077832397650042,1.0,0.0,False,250
NIG CARMA,DeltaY_q01,-0.0346626982283171,-0.03662788881481593,0.0007012335423526541,-0.03812792528479167,-0.03662355733293131,-0.0352973194717188,0.996,0.008000000000000007,False,250
NIG CARMA,DeltaY_q99,0.03622558105681764,0.032312077980269624,0.000664435922603323,0.031106777684510433,0.03225351414488311,0.03355166744386079,1.0,0.0,False,250
NIG CARMA,ACF_Y_1h,0.9331894707009794,0.9278056189510266,0.004151701119939077,0.919827261575882,0.9278117577319899,0.9355266599624033,0.904,0.19199999999999995,True,250
NIG CARMA,ACF_Y_6h,0.622077492034954,0.6361408388276336,0.020828110304311198,0.5941090685263306,0.6362273490669529,0.6753295628838538,0.248,0.496,True,250
NIG CARMA,ACF_Y_24h,0.5219357326229365,0.4355808607618117,0.03126159957491524,0.37596247582928577,0.4342456538712327,0.49547033154185866,0.988,0.02400000000000002,False,250
NIG CARMA,ACF_Y_72h,0.2715020297742232,0.24094669772997657,0.039837705111440434,0.16922897351992774,0.23851812677010337,0.3322101716052523,0.808,0.3839999999999999,True,250
NIG CARMA,ACF_Y_168h,0.16774614083839007,0.12763740605602863,0.046067566504795945,0.05681619101940532,0.12120137777132127,0.2359216923488658,0.836,0.32800000000000007,True,250
NIG CARMA,ACF_Y_336h,0.15079052585138872,0.08973652044719102,0.0494910257440854,-0.001909617841028205,0.08535500745562444,0.18631305135902113,0.884,0.23199999999999998,True,250
NIG CARMA,ACF_DeltaY_1h,0.19675453406475885,-0.033928331913317504,0.006934184440281283,-0.04817937393691415,-0.03351113703218944,-0.02070261010949032,1.0,0.0,False,250
NIG CARMA,ACF_DeltaY_6h,-0.06925613127642422,-0.035577917168858685,0.005618716004543251,-0.0457815442914921,-0.035705896479893834,-0.024674445324344676,0.0,0.0,False,250
NIG CARMA,ACF_DeltaY_24h,0.24955726714679893,0.021952474846638443,0.006533023496715337,0.00932427348974962,0.022280592583229168,0.03436220305329803,1.0,0.0,False,250
NIG CARMA,ACF_DeltaY_72h,0.05299827643286149,0.019178450071493137,0.007217785930756466,0.003890217372927956,0.019388838252510136,0.03356095157460103,1.0,0.0,False,250
NIG CARMA,ACF_DeltaY_168h,0.09046040238507023,0.013667576372491426,0.006637499197052286,0.0012189587170042273,0.013513048175425337,0.025877182484429977,1.0,0.0,False,250
NIG CARMA,ACF_DeltaY_336h,0.08412333398121012,0.006482388480481418,0.00656195083219917,-0.004779683065136247,0.005939500866950394,0.019348962008813236,1.0,0.0,False,250
