,mean,std,q01,q05,median,q95,q99,skew,excess_kurtosis,delta_std,delta_q01,delta_q99
observed_log_price,6.990760676761941,0.046697282398951684,6.892655448023092,6.907745278932136,6.994043060906657,7.056163215038281,7.108451973817097,0.2383656698206834,11.132569896055005,0.018212221539546748,-0.04686418119274635,0.0564014945216108
gaussian_log_price,6.991371077914332,0.04601375932459893,6.879729697222751,6.914859933619744,6.9918707904585,7.066047859333215,7.0969766276760575,-0.08161734538774944,0.1327378543010247,0.01832994591711405,-0.04068880386637094,0.04523225916354279
nig_log_price,6.991176629798167,0.04394475847992517,6.881519156613967,6.917434490969889,6.992013470441407,7.061696370511605,7.091654517789652,-0.1370794136030456,0.29734431506259895,0.017570673296560983,-0.043961472702766284,0.044781451851550684
observed_price,87.73980079832731,51.46810384115065,-14.986399999999998,-0.01,90.12,159.986,222.25399999999985,1.1930212593398815,16.10671998420402,20.669812229374568,-52.52790000000001,61.45790000000007
gaussian_price,88.36125743737698,50.01591928204112,-27.636508285804855,7.129952571908553,87.75453468442686,171.50890505680115,208.30838036626446,0.06460195034884905,0.12241822819686554,20.102652242485185,-45.11159533628412,49.92500278373893
nig_price,88.04774298237038,47.70062178571376,-25.894945540701496,9.72620706282225,87.90974655539219,166.42217260835397,201.89471265049386,0.012273918815961363,0.25997787694219765,19.248335816927653,-48.49058754149334,49.64403387271958
