target_time,origin_time,horizon_h,observed_resid,forecast_resid,resid_error,resid_forecast_sd,observed_log_price,forecast_log_price,log_price_error,observed_price,forecast_price,price_error,forecast_price_lo95,forecast_price_hi95
2025-05-07 23:00:00+00:00,2025-05-06 23:00:00+00:00,24,-0.0201407980725472,-0.011705748732400195,0.008435049340147004,0.020013391872245632,6.923412069258174,6.931847118598321,0.008435049340146605,15.78,24.384392640105716,8.604392640105717,-15.02045887124632,65.36566503919744
2025-06-01 00:00:00+00:00,2025-05-31 00:00:00+00:00,24,0.0018309109433376,0.018116951143042025,0.016286040199704425,0.020013391872245632,6.935633057444107,6.951919097643811,0.016286040199704033,28.27,45.15355652192329,16.883556521923293,4.949780481207199,86.96571503042605
2025-06-01 01:00:00+00:00,2025-05-31 01:00:00+00:00,24,0.0040467113578044,0.01299075653704396,0.00894404517923956,0.020013391872245632,6.931784256781498,6.940728301960737,0.008944045179239524,24.32,33.52265750237552,9.202657502375523,-6.233714368478559,74.86951309881624
2025-06-01 02:00:00+00:00,2025-05-31 02:00:00+00:00,24,0.00813664449569,0.010341974584652972,0.0022053300889629725,0.020013391872245632,6.932399109894897,6.93460443998386,0.0022053300889632865,24.95,27.21284732021445,2.2628473202144512,-12.300805962696245,68.30727418802599
2025-06-01 03:00:00+00:00,2025-05-31 03:00:00+00:00,24,0.006859443797512,0.008257806498028642,0.0013983627005166423,0.020013391872245632,6.932369839746056,6.933768202446573,0.001398362700516742,24.92,26.354212439896855,1.4342124398968537,-13.12641185486791,67.41428896991101
2025-06-01 04:00:00+00:00,2025-05-31 04:00:00+00:00,24,0.0101487210123618,0.007451429272442581,-0.002697291739919219,0.020013391872245632,6.934085574228167,6.931388282488248,-0.002697291739918839,26.68,23.914475905794916,-2.765524094205084,-15.472299384100324,64.87694893051889
2025-06-01 05:00:00+00:00,2025-05-31 05:00:00+00:00,24,-0.0004518107431197,0.005531059744607773,0.0059828704877274725,0.020013391872245632,6.920671504248683,6.926654374736411,0.0059828704877276095,13.0,19.07881405020578,6.078814050205779,-20.12194850975368,59.84783276504618
2025-06-01 06:00:00+00:00,2025-05-31 06:00:00+00:00,24,-0.0089569037058616,0.0053434647483638804,0.014300368454225481,0.020013391872245632,6.910152403581859,6.9244527720360844,0.014300368454225776,2.4,16.837675335114227,14.437675335114227,-22.276877654571535,57.517035600619465
2025-06-01 07:00:00+00:00,2025-05-31 07:00:00+00:00,24,-0.0028387619025327,-0.004108656640087086,-0.0012698947375543862,0.020013391872245632,6.907745278932136,6.906475384194582,-0.0012698947375540115,-0.01,-1.2790760715485021,-1.269076071548502,-39.69673451249196,38.67550985171033
2025-06-01 08:00:00+00:00,2025-05-31 08:00:00+00:00,24,0.0037174624002656,-0.004648400939388085,-0.008365863339653685,0.020013391872245632,6.9071550989101045,6.898789235570451,-0.008365863339653501,-0.6,-8.92596830560592,-8.32596830560592,-47.049474809863,30.722697910263832
