,mean,std,q01,q05,median,q95,q99,skew,excess_kurtosis
recovered_DeltaL_2024,6.91228602708708e-07,0.00959899458312841,-0.02652644623093436,-0.015759696235281576,0.00027615634891804686,0.015144370462721326,0.026123696271613834,0.05158470446323119,3.177708426561245
qmle_standardized_innovations_2024,0.002182567945905596,0.9999976181957444,-2.760956625383169,-1.6404057676438468,0.03064795289350281,1.580255818506897,2.7238524205648176,0.05064812743444346,3.175733393700717
