,mean,std,q01,q05,median,q95,q99,skew,excess_kurtosis,delta_std,delta_q01,delta_q99
observed_log_price,6.9649145358694415,0.04114376531607339,6.89738973507468,6.907755278982137,6.96527862622579,7.030857476116121,7.062649109273073,0.3062083910042606,0.21105284295260418,0.014537576251826147,-0.03854806010542014,0.044078343392139896
gaussian_log_price,6.966124704446729,0.04023389000088654,6.872980357578262,6.899375496204844,6.9665693867364755,7.031516010903269,7.056433142697466,-0.05094366720710511,-0.15864353628483352,0.014726090646983233,-0.03220772476706745,0.03607725906741786
nig_log_price,6.965731076662094,0.040182940763180255,6.87237751231585,6.899060243978402,6.966261400003287,7.0309500645374365,7.05575367733705,-0.058835453493148886,-0.13446461527441,0.014607033415524153,-0.03452961793597943,0.036583677675505286
observed_price,59.72479082244165,43.89905128118193,-10.311999999999994,0.0,59.21,131.0,167.53399999999985,0.4441055761154576,0.6416694357110804,15.632355917158947,-40.492900000000006,47.07860000000008
gaussian_price,60.96432823082602,42.65700196600768,-34.17722217009446,-8.344770264926765,60.57806917541643,131.74504813739844,160.29915454076317,0.05990184899240141,-0.1572625907834495,15.696017735255738,-34.53272528032352,38.73496011563544
nig_price,60.54452734523849,42.57985787130489,-34.75928839051409,-8.657342511834253,60.25147549644146,131.10472235247204,159.5110392363291,0.05322135710850814,-0.13650214630574808,15.556898558686088,-36.6998782263208,39.30079277308669
