,mean,std,q01,q05,median,q95,q99,skew,excess_kurtosis
observed_Y,3.9359477336084607e-05,0.028278929625934184,-0.06539966118019183,-0.0465349313024816,-0.0005769733975871,0.0460155103780319,0.061213962939736216,0.09253750396880818,0.7710295751791074
gaussian_CARMA_Y,0.0017879152983486552,0.050460725282422215,-0.11594506276990761,-0.08126039363649679,0.001856495219538977,0.0846163847385737,0.11924821593228035,-0.0043430788179669435,0.005725203029466552
nig_CARMA_Y,0.0014940112899972,0.050139522345979695,-0.11659694859997455,-0.08083412205692157,0.0015222079775209143,0.0837949201021462,0.11928356937812505,-0.004671281306190121,0.12933738749948676
observed_DeltaY,4.690307908046197e-06,0.010359140238893089,-0.028238188693595373,-0.01618205127694051,0.00026092633880510103,0.01579289916161472,0.030060032279414343,0.15866532477123374,7.695522713362223
gaussian_CARMA_DeltaY,-1.8394996709210656e-07,0.010929514072969937,-0.025433246063559917,-0.01797779112241503,-8.04099693076793e-07,0.01799311204509802,0.025435409001925445,0.0002273559396030195,-0.0008997117905029661
nig_CARMA_DeltaY,2.888196991454694e-07,0.010891718463032675,-0.03071720121588957,-0.017036784729625068,9.398685614441307e-05,0.016725386160016627,0.029538140038893476,-0.1263643115895061,4.578005492704472
recovered_DeltaL,8.213868604058861e-06,0.010147424722019564,-0.0276696253364577,-0.015686420666012037,0.00017894713800625794,0.015560480149981664,0.028894429961732294,0.14168478025325543,7.963510183992481
nig_simulated_DeltaL,1.1222397190940266e-05,0.010118056204396942,-0.02927810756779418,-0.015821986099738117,0.00011633659665902333,0.015488563888163217,0.02816637346125496,-0.1467324558666785,5.576365999450882
