timestamp_utc,actual_load,load_forecast,renewable_forecast,residual_load_forecast
2023-05-31 22:00:00,44649.14,45177.25,16399.6,28777.65
2023-05-31 23:00:00,42740.17,42914.46,15721.189999999999,27193.27
2023-06-01 00:00:00,41208.49,41633.41,15589.33,26044.08
2023-06-01 01:00:00,41790.6,41301.83,15300.58,26001.25
2023-06-01 02:00:00,42401.46,42045.38,14856.2,27189.179999999997
2023-06-01 03:00:00,44022.47,44271.77,14592.5,29679.269999999997
2023-06-01 04:00:00,49304.13,49064.33,15645.19,33419.14
2023-06-01 05:00:00,55361.79,55580.21,19462.739999999998,36117.47
2023-06-01 06:00:00,58683.78,59701.24,25376.98,34324.259999999995
2023-06-01 07:00:00,59142.38,60911.43,32586.62,28324.81
2023-06-01 08:00:00,60091.28,61915.32,40306.259999999995,21609.060000000005
2023-06-01 09:00:00,60422.02,63217.83,46324.520000000004,16893.309999999998
2023-06-01 10:00:00,60830.67,62960.41,50248.369999999995,12712.040000000008
2023-06-01 11:00:00,60313.63,62483.63,52184.47,10299.159999999996
2023-06-01 12:00:00,59014.07,60396.95,52215.97,8180.979999999996
2023-06-01 13:00:00,57983.7,59386.65,49782.44,9604.21
2023-06-01 14:00:00,57246.78,58280.3,45417.44,12862.86
2023-06-01 15:00:00,57559.3,57568.77,38960.94,18607.829999999994
2023-06-01 16:00:00,57209.14,58130.61,30887.85,27242.760000000002
2023-06-01 17:00:00,57162.93,58390.43,23178.55,35211.880000000005
2023-06-01 18:00:00,56003.66,57003.26,17588.23,39415.03
2023-06-01 19:00:00,53633.6,54389.86,15812.75,38577.11
2023-06-01 20:00:00,52698.24,52525.67,16632.370000000003,35893.299999999996
2023-06-01 21:00:00,49212.48,48702.07,16707.6,31994.47
2023-06-01 22:00:00,45135.45,45232.48,16095.990000000002,29136.49
2023-06-01 23:00:00,42740.53,43236.0,14472.22,28763.78
2023-06-02 00:00:00,41349.11,41804.32,13148.109999999999,28656.21
2023-06-02 01:00:00,40870.67,41798.89,11777.26,30021.629999999997
2023-06-02 02:00:00,41290.29,42439.59,10655.380000000001,31784.209999999995
2023-06-02 03:00:00,43008.94,44525.1,9954.56,34570.54
2023-06-02 04:00:00,48202.11,48700.72,10102.43,38598.29
2023-06-02 05:00:00,54369.88,55604.52,13215.49,42389.03
2023-06-02 06:00:00,58132.2,59036.77,18744.38,40292.39
2023-06-02 07:00:00,59341.79,59916.53,25992.42,33924.11
2023-06-02 08:00:00,59744.3,61100.02,33271.78,27828.239999999998
2023-06-02 09:00:00,59657.82,61649.69,38751.3,22898.39
2023-06-02 10:00:00,59608.89,60958.58,42046.25,18912.33
2023-06-02 11:00:00,58375.71,60121.32,43264.42999999999,16856.890000000007
2023-06-02 12:00:00,56946.12,58758.16,42980.81,15777.350000000006
2023-06-02 13:00:00,55948.37,57903.3,41263.12000000001,16640.179999999993
2023-06-02 14:00:00,55162.73,56695.89,37572.27,19123.620000000003
2023-06-02 15:00:00,54407.34,55264.45,32103.079999999994,23161.370000000003
2023-06-02 16:00:00,54441.36,56328.37,25106.940000000002,31221.43
2023-06-02 17:00:00,54084.23,56440.06,18447.41,37992.649999999994
2023-06-02 18:00:00,52246.32,54833.66,13635.010000000002,41198.65
2023-06-02 19:00:00,50348.46,52496.23,13209.68,39286.55
2023-06-02 20:00:00,48134.88,50561.22,15523.86,35037.36
2023-06-02 21:00:00,44781.5,46687.11,16718.23,29968.88
2023-06-02 22:00:00,41118.42,43595.55,16175.16,27420.390000000003
2023-06-02 23:00:00,39282.71,41061.97,15157.199999999999,25904.770000000004
2023-06-03 00:00:00,38018.77,39671.13,13926.07,25745.059999999998
2023-06-03 01:00:00,37346.92,39215.58,12443.8,26771.780000000002
2023-06-03 02:00:00,37510.42,39105.37,11057.17,28048.200000000004
2023-06-03 03:00:00,37652.57,39349.99,10103.76,29246.229999999996
2023-06-03 04:00:00,38302.73,38932.69,10713.14,28219.550000000003
2023-06-03 05:00:00,40632.76,42280.02,14432.970000000001,27847.049999999996
2023-06-03 06:00:00,43891.4,45798.61,19493.65,26304.96
2023-06-03 07:00:00,46407.37,48458.04,27042.549999999996,21415.490000000005
2023-06-03 08:00:00,48496.84,50442.45,34652.52,15789.93
2023-06-03 09:00:00,48399.69,51346.19,40240.89,11105.300000000003
2023-06-03 10:00:00,48690.25,51407.45,43286.55,8120.899999999994
2023-06-03 11:00:00,47028.95,50374.94,43682.21,6692.730000000003
2023-06-03 12:00:00,45579.68,48786.21,42138.490000000005,6647.719999999994
2023-06-03 13:00:00,44792.09,47648.99,38973.39,8675.599999999999
2023-06-03 14:00:00,44207.78,46972.08,34609.44,12362.64
2023-06-03 15:00:00,44561.08,47015.15,28554.81,18460.34
2023-06-03 16:00:00,45058.06,48290.36,21246.84,27043.52
2023-06-03 17:00:00,45351.41,48407.2,14306.89,34100.31
2023-06-03 18:00:00,44412.53,47323.75,10084.31,37239.44
2023-06-03 19:00:00,43404.43,45537.85,9550.039999999999,35987.81
2023-06-03 20:00:00,42385.95,44939.62,11373.39,33566.23
2023-06-03 21:00:00,40159.24,42338.76,11999.99,30338.770000000004
2023-06-03 22:00:00,37338.84,39574.29,11707.929999999998,27866.36
2023-06-03 23:00:00,35601.67,37653.87,10352.55,27301.320000000003
2023-06-04 00:00:00,34168.19,36363.08,9142.18,27220.9
2023-06-04 01:00:00,33505.83,35752.96,7911.54,27841.42
2023-06-04 02:00:00,33219.41,35725.07,6920.39,28804.68
2023-06-04 03:00:00,33153.93,35666.57,6316.23,29350.34
2023-06-04 04:00:00,33530.48,34355.54,7315.94,27039.600000000002
2023-06-04 05:00:00,35760.1,36853.96,11774.64,25079.32
2023-06-04 06:00:00,38987.76,39811.57,18420.11,21391.46
2023-06-04 07:00:00,41659.72,42788.96,26650.190000000002,16138.769999999997
2023-06-04 08:00:00,43129.56,45007.78,34419.06,10588.720000000001
2023-06-04 09:00:00,44606.97,47229.1,40050.49999999999,7178.600000000006
2023-06-04 10:00:00,44756.02,47961.82,42827.35,5134.470000000001
2023-06-04 11:00:00,43596.75,46712.58,43280.520000000004,3432.0599999999977
2023-06-04 12:00:00,42308.69,45219.23,42055.63,3163.600000000006
2023-06-04 13:00:00,41653.24,44111.52,39147.88,4963.639999999999
2023-06-04 14:00:00,41133.35,43486.22,34626.6,8859.620000000003
2023-06-04 15:00:00,41489.72,44026.76,28189.000000000004,15837.759999999998
2023-06-04 16:00:00,42976.17,45749.01,20306.83,25442.18
2023-06-04 17:00:00,44101.29,46385.86,13244.18,33141.68
2023-06-04 18:00:00,44326.73,45411.61,8490.5,36921.11
2023-06-04 19:00:00,43690.31,44605.4,7716.78,36888.62
2023-06-04 20:00:00,44421.8,44621.03,8990.55,35630.479999999996
2023-06-04 21:00:00,41513.94,42022.87,9488.68,32534.190000000002
2023-06-04 22:00:00,38987.19,40877.7,9112.59,31765.109999999997
2023-06-04 23:00:00,37406.46,39152.04,8164.71,30987.33
2023-06-05 00:00:00,36509.64,38415.87,7478.9,30936.97
2023-06-05 01:00:00,36629.05,38316.8,6588.99,31727.810000000005
2023-06-05 02:00:00,36974.88,39115.54,5837.19,33278.35
2023-06-05 03:00:00,39083.88,41639.94,5286.96,36352.98
2023-06-05 04:00:00,45582.87,46673.83,6227.51,40446.32
2023-06-05 05:00:00,52152.18,54347.96,10589.2,43758.759999999995
2023-06-05 06:00:00,55928.45,58703.85,16996.379999999997,41707.47
2023-06-05 07:00:00,57055.35,59999.43,24342.99,35656.44
2023-06-05 08:00:00,57634.13,60649.14,31628.600000000002,29020.539999999997
2023-06-05 09:00:00,58803.38,62171.04,36835.88,25335.160000000003
2023-06-05 10:00:00,59062.28,62550.88,39618.02,22932.86
2023-06-05 11:00:00,58717.25,62320.69,40027.26,22293.43
2023-06-05 12:00:00,57117.01,60820.25,38721.28,22098.97
2023-06-05 13:00:00,56879.15,59733.33,35785.240000000005,23948.089999999997
2023-06-05 14:00:00,56183.96,58272.6,31419.64,26852.96
2023-06-05 15:00:00,55863.63,57737.23,25689.49,32047.74
2023-06-05 16:00:00,55116.37,58234.08,19215.64,39018.44
2023-06-05 17:00:00,55574.79,58066.22,13411.900000000001,44654.32
2023-06-05 18:00:00,54394.6,56585.59,9587.71,46997.88
2023-06-05 19:00:00,52108.22,54263.71,8672.23,45591.479999999996
2023-06-05 20:00:00,49875.08,52013.8,10093.14,41920.66
2023-06-05 21:00:00,46147.37,48219.5,10542.43,37677.07
2023-06-05 22:00:00,43111.28,44245.55,10474.02,33771.53
2023-06-05 23:00:00,40857.71,42334.32,9205.09,33129.229999999996
2023-06-06 00:00:00,39532.37,41100.77,8342.52,32758.249999999996
2023-06-06 01:00:00,39606.86,41065.47,7247.0,33818.47
2023-06-06 02:00:00,39959.04,41804.27,6279.05,35525.219999999994
2023-06-06 03:00:00,42051.48,43934.25,5726.990000000001,38207.26
2023-06-06 04:00:00,47469.48,48012.0,6368.150000000001,41643.85
2023-06-06 05:00:00,53697.73,54918.68,9694.01,45224.67
2023-06-06 06:00:00,57025.7,59463.21,14162.72,45300.49
2023-06-06 07:00:00,58491.99,60890.87,20154.57,40736.3
2023-06-06 08:00:00,59099.27,61780.65,25990.06,35790.59
2023-06-06 09:00:00,60278.07,63466.91,30421.27,33045.64
2023-06-06 10:00:00,60680.73,63964.12,33284.55,30679.57
2023-06-06 11:00:00,60354.23,63657.77,34242.71,29415.059999999998
2023-06-06 12:00:00,58787.4,61976.34,33608.33,28368.009999999995
2023-06-06 13:00:00,58398.88,60766.3,31867.33,28898.97
2023-06-06 14:00:00,57702.17,59065.28,28747.23,30318.05
2023-06-06 15:00:00,56843.01,58389.18,24644.410000000003,33744.77
2023-06-06 16:00:00,57260.82,58594.26,19117.64,39476.62
2023-06-06 17:00:00,56749.28,58336.61,13588.55,44748.06
2023-06-06 18:00:00,54963.28,56949.8,9605.92,47343.880000000005
2023-06-06 19:00:00,52641.92,54233.21,7710.629999999999,46522.58
2023-06-06 20:00:00,50491.17,52089.68,7733.03,44356.65
2023-06-06 21:00:00,46651.56,48387.18,7480.53,40906.65
2023-06-06 22:00:00,43471.33,45984.78,6176.75,39808.03
2023-06-06 23:00:00,41787.32,43704.29,5588.51,38115.78
2023-06-07 00:00:00,40465.55,42225.12,5258.62,36966.5
2023-06-07 01:00:00,40301.85,41964.47,4705.41,37259.06
2023-06-07 02:00:00,41027.1,42565.51,4326.41,38239.100000000006
2023-06-07 03:00:00,42506.68,44713.59,4091.0099999999998,40622.579999999994
2023-06-07 04:00:00,47777.74,49282.57,4946.47,44336.1
2023-06-07 05:00:00,53441.55,55248.73,8388.689999999999,46860.04000000001
2023-06-07 06:00:00,57633.07,58984.93,13311.619999999999,45673.31
2023-06-07 07:00:00,59148.28,59998.11,19146.51,40851.600000000006
2023-06-07 08:00:00,59779.39,61472.79,24630.710000000003,36842.08
2023-06-07 09:00:00,60462.49,62691.76,29314.87,33376.89
2023-06-07 10:00:00,60508.7,62540.39,32161.0,30379.39
2023-06-07 11:00:00,59579.51,61788.72,33348.799999999996,28439.920000000006
2023-06-07 12:00:00,57609.15,60206.09,33541.700000000004,26664.389999999992
2023-06-07 13:00:00,57193.06,59000.72,31950.68,27050.04
2023-06-07 14:00:00,55668.82,57532.49,28851.879999999997,28680.61
2023-06-07 15:00:00,55337.74,57316.17,24233.76,33082.41
2023-06-07 16:00:00,55446.59,57611.24,18135.550000000003,39475.689999999995
2023-06-07 17:00:00,55480.66,57488.65,12154.91,45333.740000000005
2023-06-07 18:00:00,53394.5,56339.69,8203.32,48136.37
2023-06-07 19:00:00,50787.65,54165.66,6336.05,47829.61
2023-06-07 20:00:00,49061.39,52093.66,6935.34,45158.32000000001
2023-06-07 21:00:00,45973.93,48851.89,7316.45,41535.44
2023-06-07 22:00:00,42559.4,44209.7,7249.46,36960.24
2023-06-07 23:00:00,40168.53,42147.32,6668.52,35478.8
2023-06-08 00:00:00,38593.19,40775.85,6434.950000000001,34340.899999999994
2023-06-08 01:00:00,38363.6,40216.38,5991.07,34225.31
2023-06-08 02:00:00,37951.08,40201.6,5639.6900000000005,34561.909999999996
2023-06-08 03:00:00,37943.35,40504.34,5489.14,35015.2
2023-06-08 04:00:00,39675.72,40586.01,6523.49,34062.520000000004
2023-06-08 05:00:00,43012.76,44290.82,10220.89,34069.93
2023-06-08 06:00:00,46215.07,47065.17,15967.47,31097.699999999997
2023-06-08 07:00:00,48204.47,49275.12,23027.74,26247.38
2023-06-08 08:00:00,49627.25,51103.23,29528.36,21574.870000000003
2023-06-08 09:00:00,50942.89,52659.6,33931.75,18727.85
2023-06-08 10:00:00,51146.63,53211.37,36409.270000000004,16802.1
2023-06-08 11:00:00,50028.71,52330.8,37172.829999999994,15157.970000000008
2023-06-08 12:00:00,48595.17,51300.1,36166.13999999999,15133.960000000006
2023-06-08 13:00:00,48065.34,50388.8,33854.34,16534.460000000006
2023-06-08 14:00:00,47578.44,49211.45,30153.74,19057.709999999995
2023-06-08 15:00:00,47788.42,49644.74,25771.32,23873.42
2023-06-08 16:00:00,48927.13,50301.52,19995.8,30305.719999999998
2023-06-08 17:00:00,49387.09,50334.29,14051.79,36282.5
2023-06-08 18:00:00,47892.43,49452.13,9728.220000000001,39723.909999999996
2023-06-08 19:00:00,46450.09,48250.82,8144.55,40106.27
2023-06-08 20:00:00,46024.96,47320.92,9292.119999999999,38028.8
2023-06-08 21:00:00,42893.61,44664.78,9953.34,34711.44
2023-06-08 22:00:00,39901.46,43798.24,8972.73,34825.509999999995
2023-06-08 23:00:00,38096.47,42578.6,8269.11,34309.49
2023-06-09 00:00:00,36786.88,41661.54,7993.7300000000005,33667.81
2023-06-09 01:00:00,36358.57,41635.09,7591.2,34043.89
2023-06-09 02:00:00,36688.79,41804.53,7204.79,34599.74
2023-06-09 03:00:00,38261.09,43491.95,7158.8099999999995,36333.14
2023-06-09 04:00:00,43017.79,47129.89,8599.65,38530.24
2023-06-09 05:00:00,48117.62,53500.57,12803.259999999998,40697.31
2023-06-09 06:00:00,51877.61,57765.7,18372.17,39393.53
2023-06-09 07:00:00,53335.59,58615.59,25582.829999999998,33032.759999999995
2023-06-09 08:00:00,54367.75,59851.81,33177.17,26674.64
2023-06-09 09:00:00,55217.38,61157.17,39032.52,22124.65
2023-06-09 10:00:00,55311.59,61802.75,42340.850000000006,19461.899999999994
2023-06-09 11:00:00,54519.19,61053.34,43632.57000000001,17420.76999999999
2023-06-09 12:00:00,53810.32,59679.74,43612.32,16067.419999999998
2023-06-09 13:00:00,53360.01,58210.41,41967.6,16242.810000000005
2023-06-09 14:00:00,53002.49,56842.16,38840.35,18001.810000000005
2023-06-09 15:00:00,52846.5,55900.09,34427.94,21472.149999999994
2023-06-09 16:00:00,52791.75,55905.79,28287.5,27618.29
2023-06-09 17:00:00,52854.52,55186.29,21973.37,33212.92
2023-06-09 18:00:00,51346.47,53757.89,17972.85,35785.04
2023-06-09 19:00:00,49615.94,51640.06,18199.11,33440.95
2023-06-09 20:00:00,48585.21,50463.86,20511.57,29952.29
2023-06-09 21:00:00,45246.9,47304.57,21285.04,26019.53
2023-06-09 22:00:00,42152.24,44900.32,21108.93,23791.39
2023-06-09 23:00:00,39936.62,43044.22,19175.21,23869.010000000002
2023-06-10 00:00:00,38464.94,41639.3,17994.87,23644.430000000004
2023-06-10 01:00:00,37599.54,41330.72,16871.13,24459.59
2023-06-10 02:00:00,37482.02,41083.94,16027.72,25056.22
2023-06-10 03:00:00,37139.42,40709.87,15792.33,24917.54
2023-06-10 04:00:00,38829.07,40710.31,16794.54,23915.769999999997
2023-06-10 05:00:00,41663.77,44339.97,19618.93,24721.04
2023-06-10 06:00:00,45159.38,47763.24,24690.520000000004,23072.719999999994
2023-06-10 07:00:00,47877.95,50261.01,31915.23,18345.780000000002
2023-06-10 08:00:00,49702.06,52239.45,39338.44,12901.009999999995
2023-06-10 09:00:00,50512.16,53427.21,45176.340000000004,8250.869999999995
2023-06-10 10:00:00,50813.62,54198.85,48801.560000000005,5397.289999999994
2023-06-10 11:00:00,49077.58,53876.81,49670.73999999999,4206.070000000007
2023-06-10 12:00:00,47912.07,52108.52,48848.27,3260.25
2023-06-10 13:00:00,47379.4,50541.07,46719.020000000004,3822.0499999999956
2023-06-10 14:00:00,47310.95,49144.25,43504.6,5639.6500000000015
2023-06-10 15:00:00,47491.92,48571.93,38917.34,9654.590000000004
2023-06-10 16:00:00,48604.55,48867.06,33018.6,15848.46
2023-06-10 17:00:00,48735.01,48625.87,27145.97,21479.9
2023-06-10 18:00:00,47382.02,47411.17,22856.73,24554.44
2023-06-10 19:00:00,45864.73,45528.84,22526.03,23002.809999999998
2023-06-10 20:00:00,45891.09,45548.75,24303.219999999998,21245.530000000002
2023-06-10 21:00:00,43418.44,43580.23,24894.45,18685.780000000002
2023-06-10 22:00:00,40354.65,41534.36,23521.17,18013.190000000002
2023-06-10 23:00:00,38054.72,40214.01,22085.03,18128.980000000003
2023-06-11 00:00:00,36560.08,39058.47,21055.45,18003.02
2023-06-11 01:00:00,35469.62,38593.37,19994.879999999997,18598.490000000005
2023-06-11 02:00:00,35055.13,38134.94,19044.76,19090.180000000004
2023-06-11 03:00:00,34759.02,37891.74,18477.7,19414.039999999997
2023-06-11 04:00:00,35130.16,37271.27,19173.36,18097.909999999996
2023-06-11 05:00:00,37242.6,39977.74,21999.77,17977.969999999998
2023-06-11 06:00:00,40693.21,43243.13,26015.66,17227.469999999998
2023-06-11 07:00:00,43334.36,45500.53,32775.979999999996,12724.550000000003
2023-06-11 08:00:00,44590.78,47688.0,40423.409999999996,7264.590000000004
2023-06-11 09:00:00,46167.58,50227.46,45143.310000000005,5084.149999999994
2023-06-11 10:00:00,45736.9,51445.48,47980.2,3465.280000000006
2023-06-11 11:00:00,44558.9,50581.57,49212.97,1368.5999999999985
2023-06-11 12:00:00,43540.54,49177.19,48684.939999999995,492.2500000000073
2023-06-11 13:00:00,43185.92,47446.66,46330.4,1116.260000000002
2023-06-11 14:00:00,43306.69,46437.25,42653.649999999994,3783.600000000006
2023-06-11 15:00:00,44355.57,46273.4,38641.08,7632.32
2023-06-11 16:00:00,46621.61,47736.21,32160.120000000003,15576.089999999997
2023-06-11 17:00:00,47345.19,48055.71,24988.12,23067.59
2023-06-11 18:00:00,47227.01,47381.69,20112.37,27269.320000000003
2023-06-11 19:00:00,47224.06,46387.78,19949.03,26438.75
2023-06-11 20:00:00,47410.31,46951.44,21691.980000000003,25259.46
2023-06-11 21:00:00,44331.76,45124.18,22144.9,22979.28
2023-06-11 22:00:00,41852.35,43028.6,21257.86,21770.739999999998
2023-06-11 23:00:00,40702.38,41751.44,18981.05,22770.390000000003
2023-06-12 00:00:00,39558.83,40806.53,17565.57,23240.96
2023-06-12 01:00:00,39289.46,41056.93,16084.94,24971.989999999998
2023-06-12 02:00:00,39207.09,41718.77,14607.55,27111.219999999998
2023-06-12 03:00:00,40984.96,43890.31,13681.800000000001,30208.509999999995
2023-06-12 04:00:00,47351.18,48368.55,14194.18,34174.37
2023-06-12 05:00:00,54015.68,55470.15,17666.94,37803.21000000001
2023-06-12 06:00:00,57734.52,60021.21,22541.75,37479.46
2023-06-12 07:00:00,59452.14,61006.31,29669.88,31336.429999999997
2023-06-12 08:00:00,60079.59,62401.54,38162.82,24238.72
2023-06-12 09:00:00,61078.39,64147.4,45314.26,18833.14
2023-06-12 10:00:00,61789.21,64555.13,49485.85,15069.279999999999
2023-06-12 11:00:00,61977.89,63860.63,50627.56,13233.07
2023-06-12 12:00:00,60498.0,62279.9,49732.45,12547.450000000004
2023-06-12 13:00:00,59967.94,61025.01,46872.27,14152.740000000005
2023-06-12 14:00:00,57902.74,59797.45,42721.41,17076.039999999994
2023-06-12 15:00:00,57724.79,59049.98,37081.59,21968.390000000007
2023-06-12 16:00:00,58079.92,58893.17,29793.94,29099.23
2023-06-12 17:00:00,58289.53,58186.83,22915.29,35271.54
2023-06-12 18:00:00,56763.09,56757.51,18280.7,38476.81
2023-06-12 19:00:00,54719.74,54405.37,18348.9,36056.47
2023-06-12 20:00:00,53372.39,52795.76,20876.789999999997,31918.970000000005
2023-06-12 21:00:00,49189.07,50070.47,21510.68,28559.79
2023-06-12 22:00:00,45663.8,45903.74,20510.92,25392.82
2023-06-12 23:00:00,43442.3,44544.4,18247.85,26296.550000000003
2023-06-13 00:00:00,42435.68,43446.2,16288.08,27158.119999999995
2023-06-13 01:00:00,41926.59,43622.27,14310.84,29311.429999999997
2023-06-13 02:00:00,41612.06,44105.91,12797.27,31308.640000000003
2023-06-13 03:00:00,42747.01,45790.17,12099.54,33690.63
2023-06-13 04:00:00,48310.61,50076.1,13292.36,36783.74
2023-06-13 05:00:00,54972.43,56991.95,17262.93,39729.02
2023-06-13 06:00:00,59095.02,61041.94,22651.649999999998,38390.29000000001
2023-06-13 07:00:00,59844.11,61924.7,30148.190000000002,31776.509999999995
2023-06-13 08:00:00,60571.68,63096.99,38740.24999999999,24356.740000000005
2023-06-13 09:00:00,60987.56,64589.58,45784.399999999994,18805.180000000008
2023-06-13 10:00:00,60655.73,64839.7,49888.39,14951.309999999998
2023-06-13 11:00:00,61030.7,64274.22,50890.57,13383.650000000001
2023-06-13 12:00:00,60517.28,62642.67,50249.259999999995,12393.410000000003
2023-06-13 13:00:00,60169.99,61409.77,48013.22,13396.549999999996
2023-06-13 14:00:00,59142.22,60015.82,44215.57,15800.25
2023-06-13 15:00:00,58695.95,59322.1,39330.130000000005,19991.969999999994
2023-06-13 16:00:00,59006.06,59473.6,32810.41,26663.189999999995
2023-06-13 17:00:00,58925.9,59216.12,26340.58,32875.54
2023-06-13 18:00:00,56885.69,57836.54,20906.260000000002,36930.28
2023-06-13 19:00:00,54863.83,55147.93,18685.13,36462.8
2023-06-13 20:00:00,52771.96,53193.7,19666.31,33527.39
2023-06-13 21:00:00,48312.04,50377.79,19822.71,30555.08
2023-06-13 22:00:00,44757.72,47192.82,17481.5,29711.32
2023-06-13 23:00:00,43329.56,45359.67,15508.859999999999,29850.809999999998
2023-06-14 00:00:00,41901.4,44226.59,14321.759999999998,29904.829999999998
2023-06-14 01:00:00,42026.29,44405.03,13239.2,31165.829999999998
2023-06-14 02:00:00,41774.81,44912.31,12278.26,32634.049999999996
2023-06-14 03:00:00,43175.99,46456.71,11795.78,34660.93
2023-06-14 04:00:00,49063.22,50732.44,13056.43,37676.01
2023-06-14 05:00:00,55432.6,57448.02,16622.23,40825.78999999999
2023-06-14 06:00:00,58577.38,61238.9,21507.56,39731.34
2023-06-14 07:00:00,59168.23,62648.4,29660.2,32988.2
2023-06-14 08:00:00,59810.31,64161.55,37896.98,26264.57
2023-06-14 09:00:00,60611.41,65283.86,43174.12,22109.739999999998
2023-06-14 10:00:00,60703.35,65294.83,45332.0,19962.83
2023-06-14 11:00:00,60461.31,64609.63,44739.89,19869.739999999998
2023-06-14 12:00:00,59569.52,62744.65,42875.299999999996,19869.350000000006
2023-06-14 13:00:00,59249.47,61829.39,39618.619999999995,22210.770000000004
2023-06-14 14:00:00,57850.36,60185.4,35172.69,25012.71
2023-06-14 15:00:00,56839.44,59575.26,29882.489999999998,29692.770000000004
2023-06-14 16:00:00,57611.09,58968.73,23611.25,35357.48
2023-06-14 17:00:00,57130.17,58728.76,17490.309999999998,41238.450000000004
2023-06-14 18:00:00,55964.57,57533.61,12474.04,45059.57
2023-06-14 19:00:00,53643.79,54894.38,10010.15,44884.229999999996
2023-06-14 20:00:00,51620.08,53135.11,10232.7,42902.41
2023-06-14 21:00:00,47701.65,50042.42,10257.45,39784.97
2023-06-14 22:00:00,44627.62,46316.01,9777.869999999999,36538.14
2023-06-14 23:00:00,43083.89,44769.55,7928.28,36841.270000000004
2023-06-15 00:00:00,41729.84,43939.79,6899.24,37040.55
2023-06-15 01:00:00,41410.61,44046.49,5833.49,38213.0
2023-06-15 02:00:00,41415.05,44246.35,4949.11,39297.24
2023-06-15 03:00:00,42687.37,46088.84,4424.9400000000005,41663.899999999994
2023-06-15 04:00:00,48204.75,50811.24,5282.01,45529.229999999996
2023-06-15 05:00:00,54640.88,57554.74,9202.7,48352.03999999999
2023-06-15 06:00:00,58060.21,60514.34,15264.24,45250.1
2023-06-15 07:00:00,58622.68,61592.95,22256.36,39336.59
2023-06-15 08:00:00,59555.29,63378.32,28750.650000000005,34627.67
2023-06-15 09:00:00,60536.26,64171.05,32851.57,31319.480000000003
2023-06-15 10:00:00,60906.71,64552.71,35019.369999999995,29533.340000000004
2023-06-15 11:00:00,60490.33,64009.66,35209.09,28800.570000000007
2023-06-15 12:00:00,59296.58,62709.32,34923.76,27785.559999999998
2023-06-15 13:00:00,58099.51,60747.3,33595.91,27151.39
2023-06-15 14:00:00,57274.37,58762.56,31052.17,27710.39
2023-06-15 15:00:00,56632.48,57947.91,27157.9,30790.010000000002
2023-06-15 16:00:00,57009.44,57509.56,21109.42,36400.14
2023-06-15 17:00:00,56983.65,57645.02,14552.3,43092.72
2023-06-15 18:00:00,56175.89,56330.72,9320.45,47010.270000000004
2023-06-15 19:00:00,54162.35,54275.44,6368.9,47906.54
2023-06-15 20:00:00,51927.16,52577.5,6100.22,46477.28
2023-06-15 21:00:00,47978.54,49185.39,5779.35,43406.04
2023-06-15 22:00:00,44523.29,47828.58,4755.35,43073.23
2023-06-15 23:00:00,42611.07,46117.65,4123.94,41993.71
2023-06-16 00:00:00,41293.09,44722.37,3828.63,40893.740000000005
2023-06-16 01:00:00,41512.51,44786.57,3551.41,41235.16
2023-06-16 02:00:00,41676.92,45070.72,3418.88,41651.840000000004
2023-06-16 03:00:00,42963.75,46390.45,3387.61,43002.84
2023-06-16 04:00:00,48649.64,49501.56,4600.01,44901.549999999996
2023-06-16 05:00:00,54835.57,56043.99,8510.82,47533.17
2023-06-16 06:00:00,58425.46,59973.11,14491.01,45482.1
2023-06-16 07:00:00,59076.15,61569.74,21516.66,40053.08
2023-06-16 08:00:00,59853.72,62877.62,27943.59,34934.03
2023-06-16 09:00:00,60350.94,63873.15,31939.71,31933.440000000002
2023-06-16 10:00:00,60132.81,63886.69,33810.46,30076.230000000003
2023-06-16 11:00:00,59923.21,62772.79,34582.51,28190.28
2023-06-16 12:00:00,57801.15,60740.98,34852.350000000006,25888.629999999997
2023-06-16 13:00:00,57448.34,59696.9,33518.35,26178.550000000003
2023-06-16 14:00:00,56722.72,58305.0,30982.08,27322.92
2023-06-16 15:00:00,56490.07,58192.48,27071.98,31120.500000000004
2023-06-16 16:00:00,55726.31,57995.91,20864.51,37131.40000000001
2023-06-16 17:00:00,55900.54,57441.49,13847.079999999998,43594.41
2023-06-16 18:00:00,53654.59,55808.28,8124.01,47684.27
2023-06-16 19:00:00,51238.65,53159.66,4893.0599999999995,48266.600000000006
2023-06-16 20:00:00,49189.78,51671.28,4382.63,47288.65
2023-06-16 21:00:00,46002.4,48530.36,4311.95,44218.41
2023-06-16 22:00:00,42972.18,43320.6,4084.5099999999998,39236.09
2023-06-16 23:00:00,40772.0,41694.34,3712.43,37981.909999999996
2023-06-17 00:00:00,39607.15,40300.09,3487.0,36813.09
2023-06-17 01:00:00,38688.36,39879.21,3209.31,36669.9
2023-06-17 02:00:00,38119.99,39624.3,3005.9500000000003,36618.350000000006
2023-06-17 03:00:00,37861.77,39634.23,2897.7,36736.530000000006
2023-06-17 04:00:00,38761.06,39239.68,4004.34,35235.34
2023-06-17 05:00:00,41415.06,42566.99,7842.58,34724.409999999996
2023-06-17 06:00:00,44933.32,46311.57,14171.45,32140.12
2023-06-17 07:00:00,47483.98,49156.57,21901.35,27255.22
2023-06-17 08:00:00,49525.76,50957.36,28875.899999999998,22081.460000000003
2023-06-17 09:00:00,50154.84,52651.26,33719.3,18931.96
2023-06-17 10:00:00,49640.11,53233.89,36136.67,17097.22
