,mean,std,q01,q05,median,q95,q99,skew,excess_kurtosis,delta_std,delta_q01,delta_q99
observed_XtQ,-1.6328652406944394e-14,3.765669235663171,-8.704574961353945,-6.037624350594095,-0.0629865476120716,6.283962454273631,8.97931464846022,0.07130754394856471,0.07023530760334262,0.6187513312955488,-1.8477891187496271,1.514783921304608
gaussian_XtQ,-0.015550932474099284,3.8099204618794373,-8.887886322765738,-6.294760230252063,-0.01252608287688739,6.243062789241549,8.84314396730869,-0.0030691705292703237,0.0037633968995014477,0.6109031668070543,-1.420884816322027,1.4191895113264634
nig_XtQ,-0.024881603310248076,3.7424319524063323,-8.972703832702503,-6.230224217419909,0.01289062888054926,6.060939576838833,8.621477324975952,-0.05764583068079578,0.10670621826149951,0.6006917081449801,-1.7381686095351028,1.5194422077651084
observed_temperature,11.180003041362532,7.995668679497045,-4.8,-1.0924999999999956,10.8,24.4,28.8,0.12004621673702236,-0.5983291526055341,0.9121933691201168,-2.3000000000000007,2.3500000000000014
gaussian_temperature,11.16445210612085,8.01985402187129,-4.551398325236688,-1.1522092680249032,10.855766261206185,24.53236729219958,28.556614797044293,0.13669148872379527,-0.7026626149745829,0.9069029789551654,-1.9551625544214746,2.207417284012877
nig_temperature,11.1551214352847,7.9942806555479695,-4.576060154750536,-1.104828701119096,10.858244189094691,24.46437451165993,28.416223382371673,0.13097174472192533,-0.7050415875228433,0.9002178521078709,-2.112712418267744,2.1791756126292467
