,mean,std,q01,q05,median,q95,q99,skew,excess_kurtosis
observed_XtQ,-1.6328652406944394e-14,3.765669235663171,-8.704574961353945,-6.037624350594095,-0.0629865476120716,6.283962454273631,8.97931464846022,0.07131161059661635,0.07047679700178966
gaussian_CARMA_XtQ,-0.015550932474099284,3.8099204618794373,-8.887886322765738,-6.294760230252063,-0.01252608287688739,6.243062789241549,8.84314396730869,-0.0030691712293550457,0.003764312170280615
nig_CARMA_XtQ,-0.024881603310248076,3.7424319524063323,-8.972703832702503,-6.230224217419909,0.01289062888054926,6.060939576838833,8.621477324975952,-0.05764584382993982,0.10670721180393095
observed_Delta_XtQ,-0.00047617491614452607,0.6187513312955488,-1.8477891187496271,-0.9630577962347617,0.024359568796620934,0.9233129650622136,1.514783921304608,-0.8921979802199971,6.895309615215696
gaussian_CARMA_Delta_XtQ,-1.136869170636398e-05,0.6098816423462833,-1.4205206744446068,-1.0037531909115887,7.698507084463735e-05,1.0032719532265482,1.4188603928287835,-0.0009592009559940305,0.0012929891940625104
nig_CARMA_Delta_XtQ,1.4330321931120984e-05,0.5997264647879189,-1.737390467048147,-0.9701303816824594,0.019352384545293866,0.9040482904076491,1.5188751113757997,-0.39912057730473904,3.9755175393170363
recovered_DeltaL,-0.0002583161327906834,0.3930905842374714,-1.1926129874752,-0.5977090187239189,0.013768470273591404,0.559900578915243,0.9933715454725275,-0.8960534975104483,9.181131021126001
nig_simulated_DeltaL,-0.00024005349018297727,0.3851852608922331,-1.1615611052489936,-0.6241753851943685,0.014792107281813145,0.5725732259687599,1.003720194214795,-0.485670216468536,5.237267411200261
