datetime,price_raw,log_price,log_price_seasonal,log_price_resid,split
2025-03-30 02:00:00+00:00,1.2,6.908954559557619,6.938573228209451,-0.029618668651831825,test_2025
2025-03-30 03:00:00+00:00,0.09,6.90784527493238,6.938520012542021,-0.030674737609641234,test_2025
2025-03-30 04:00:00+00:00,0.17,6.907925264533774,6.940513869404212,-0.0325886048704378,test_2025
2025-03-30 05:00:00+00:00,0.13,6.907885270532869,6.940242115337912,-0.03235684480504286,test_2025
2025-03-30 06:00:00+00:00,0.19,6.907945260934423,6.938983730413935,-0.031038469479511832,test_2025
2025-03-30 07:00:00+00:00,-0.01,6.907745278932136,6.933839187293738,-0.026093908361601414,test_2025
2025-03-30 08:00:00+00:00,-0.04,6.907715278182116,6.929851550128842,-0.022136271946726183,test_2025
2025-03-30 09:00:00+00:00,-3.8,6.903948040639183,6.923137977653702,-0.01918993701451832,test_2025
2025-03-30 10:00:00+00:00,-0.06,6.907695277182065,6.925864881816742,-0.018169604634676872,test_2025
2025-03-30 11:00:00+00:00,-4.0,6.903747257584598,6.91791447482178,-0.014167217237181617,test_2025
2025-03-30 12:00:00+00:00,-5.0,6.902742737158593,6.907402590559842,-0.004659853401249414,test_2025
2025-03-30 13:00:00+00:00,-5.21,6.902531659606912,6.9124630414311214,-0.009931381824209495,test_2025
2025-03-30 14:00:00+00:00,-4.0,6.903747257584598,6.923614777017424,-0.019867519432826164,test_2025
2025-03-30 15:00:00+00:00,0.24,6.907995250186744,6.933666590263409,-0.025671340076665494,test_2025
2025-03-30 16:00:00+00:00,39.82,6.946802900232802,6.9425683545782295,0.004234545654572486,test_2025
2025-03-30 17:00:00+00:00,64.84,6.970579832115372,6.95717741416745,0.013402417947921741,test_2025
2025-03-30 18:00:00+00:00,64.47,6.9702323016912215,6.967450749030281,0.0027815526609407115,test_2025
2025-03-30 19:00:00+00:00,60.19,6.966203416326615,6.971401347604176,-0.005197931277560741,test_2025
2025-03-30 20:00:00+00:00,64.52,6.970279272320496,6.966876099318151,0.003403173002344495,test_2025
2025-03-30 21:00:00+00:00,57.51,6.963672367140498,6.964409789758405,-0.0007374226179068799,test_2025
2025-03-30 22:00:00+00:00,66.34,6.9719875032156,6.964333703706891,0.007653799508709369,test_2025
2025-03-30 23:00:00+00:00,53.74,6.960101019354073,6.961288490033907,-0.0011874706798344903,test_2025
2025-03-31 00:00:00+00:00,45.98,6.952709523983179,6.9578504796149305,-0.0051409556317514316,test_2025
2025-03-31 01:00:00+00:00,35.63,6.942765216171587,6.956383078117141,-0.013617861945554033,test_2025
2025-03-31 02:00:00+00:00,28.83,6.9361775132448305,6.95292946523046,-0.016751951985629177,test_2025
2025-03-31 03:00:00+00:00,39.93,6.946908682177846,6.950285005903016,-0.0033763237251696054,test_2025
2025-03-31 04:00:00+00:00,85.37,6.9896762216674455,6.954963241810875,0.03471297985657085,test_2025
2025-03-31 05:00:00+00:00,147.78,7.0455849208840124,6.968553741447487,0.07703117943652504,test_2025
2025-03-31 06:00:00+00:00,174.47,7.0685722609885815,6.985240781675959,0.08333147931262275,test_2025
2025-03-31 07:00:00+00:00,94.7,6.998235632110512,6.983912578222911,0.014323053887601134,test_2025
2025-03-31 08:00:00+00:00,56.04,6.962281342336702,6.97064313004585,-0.008361787709147528,test_2025
2025-03-31 09:00:00+00:00,26.7,6.934105054304919,6.959941256252603,-0.025836201947683435,test_2025
2025-03-31 10:00:00+00:00,13.62,6.921283360461829,6.954595088577238,-0.03331172811540917,test_2025
2025-03-31 11:00:00+00:00,5.06,6.91280252020365,6.951476448796742,-0.03867392859309238,test_2025
2025-03-31 12:00:00+00:00,-0.01,6.907745278932136,6.947730987649715,-0.03998570871757856,test_2025
2025-03-31 13:00:00+00:00,-0.01,6.907745278932136,6.9472419919932795,-0.03949671306114322,test_2025
2025-03-31 14:00:00+00:00,0.0,6.907755278982137,6.948659259258772,-0.04090398027663511,test_2025
2025-03-31 15:00:00+00:00,9.4,6.917111373906162,6.950115256973751,-0.033003883067588724,test_2025
2025-03-31 16:00:00+00:00,51.48,6.957953974514883,6.958452966737605,-0.0004989922227220944,test_2025
2025-03-31 17:00:00+00:00,73.79,6.978949725223928,6.978058394070503,0.0008913311534248791,test_2025
2025-03-31 18:00:00+00:00,146.79,7.044722014054908,7.002488285975109,0.04223372807979864,test_2025
2025-03-31 19:00:00+00:00,98.46,7.0016644778708335,6.982154817936349,0.01950965993448417,test_2025
2025-03-31 20:00:00+00:00,96.87,7.0002159482392825,6.96804739100008,0.032168557239202755,test_2025
2025-03-31 21:00:00+00:00,95.01,6.998518774628992,6.967441771605759,0.03107700302323302,test_2025
2025-03-31 22:00:00+00:00,90.0,6.993932975223189,6.962226171511622,0.03170680371156731,test_2025
2025-03-31 23:00:00+00:00,75.78,6.980801258850194,6.958696610792802,0.022104648057392318,test_2025
2025-04-01 00:00:00+00:00,70.03,6.975441964446089,6.936047806210726,0.039394158235363186,test_2025
2025-04-01 01:00:00+00:00,60.48,6.966476914798143,6.930468336463713,0.03600857833442994,test_2025
2025-04-01 02:00:00+00:00,61.59,6.967523063229849,6.928531132778135,0.03899193045171412,test_2025
2025-04-01 03:00:00+00:00,68.2,6.97373026790567,6.932643854150954,0.04108641375471578,test_2025
2025-04-01 04:00:00+00:00,84.2,6.988597666826238,6.946276931895015,0.04232073493122357,test_2025
2025-04-01 05:00:00+00:00,155.5,7.0522884297144355,6.967376661973827,0.08491176774060882,test_2025
2025-04-01 06:00:00+00:00,159.37,7.055632033118036,6.968446385726563,0.08718564739147361,test_2025
2025-04-01 07:00:00+00:00,87.97,6.99206885350632,6.948915320310171,0.043153533196148786,test_2025
2025-04-01 08:00:00+00:00,38.1,6.945147398199199,6.93659822735684,0.008549170842359288,test_2025
2025-04-01 09:00:00+00:00,0.0,6.907755278982137,6.929586213862199,-0.021830934880061825,test_2025
2025-04-01 10:00:00+00:00,0.0,6.907755278982137,6.928074999029916,-0.020319720047779377,test_2025
