model,metric,observed,sim_mean,sim_sd,sim_q025,sim_q50,sim_q975,obs_percentile,two_sided_p,inside_95,n_paths
Gaussian CARMA,XtQ_std,2.6510943824119084,2.6029349332158076,0.028018564641139995,2.5446783824335064,2.6045770727703603,2.6559792771562067,0.964,0.07200000000000006,True,250
Gaussian CARMA,XtQ_skew,-1.5594436403016707,0.0023629730126910734,0.023376125916538634,-0.04304342070895652,0.0026509081993300165,0.0463309360612066,0.0,0.0,False,250
Gaussian CARMA,XtQ_excess_kurtosis,3.7897419450995296,-0.0020667222577206434,0.03524059413094978,-0.0656264873163371,-0.004739296302997964,0.06945749607641066,1.0,0.0,False,250
Gaussian CARMA,XtQ_q01,-7.583360185954897,-6.055827828322996,0.18023705515916338,-6.369973774543108,-6.0723124889595415,-5.645181824301402,0.0,0.0,False,250
Gaussian CARMA,XtQ_q05,-6.443326010061208,-4.29200872060412,0.16713646176944397,-4.584506233413902,-4.3063403197855115,-3.9491008400970102,0.0,0.0,False,250
Gaussian CARMA,XtQ_q95,3.1757435284486766,4.270996152748433,0.1735364523417815,3.9697000823229938,4.26014496713068,4.628278702035286,0.0,0.0,False,250
Gaussian CARMA,XtQ_q99,4.6297098871932345,6.049725869499492,0.18745522160386252,5.705807362204998,6.042699528174936,6.445042973881615,0.0,0.0,False,250
Gaussian CARMA,Delta_XtQ_std,2.243101702382203,2.171272089649022,0.008490426942484796,2.154687334408373,2.171135827448442,2.1865012407596773,1.0,0.0,False,250
Gaussian CARMA,Delta_XtQ_excess_kurtosis,12.894158630131226,-0.00013718231580572393,0.025767006967560603,-0.04730221119319424,-0.0015859835108891218,0.05257070497097223,1.0,0.0,False,250
Gaussian CARMA,Delta_XtQ_q01,-6.328386983572497,-5.050515515639214,0.03859243019592756,-5.136933659339533,-5.050278693519722,-4.981656868995897,0.0,0.0,False,250
Gaussian CARMA,Delta_XtQ_q99,6.926909388299945,5.052704400887199,0.03882400922146462,4.978850226697255,5.05385920621956,5.122596456011591,1.0,0.0,False,250
Gaussian CARMA,ACF_XtQ_1h,0.6420626820447093,0.6519500473180189,0.007754968593092534,0.6370016088036048,0.6519112149819446,0.6666166134958879,0.084,0.168,True,250
Gaussian CARMA,ACF_XtQ_6h,0.2515276128275644,0.27105875450636846,0.014053874307676724,0.2432385347538154,0.2708007416979693,0.30157950227908426,0.076,0.152,True,250
Gaussian CARMA,ACF_XtQ_24h,0.5565710511377924,0.36911884017024166,0.012704142353043847,0.34586387910911426,0.369187466683055,0.39370804210248306,1.0,0.0,False,250
Gaussian CARMA,ACF_XtQ_72h,0.2885914720525757,0.18761915294048173,0.015843667968256137,0.16093148135008414,0.1878814125309846,0.21936303430560367,1.0,0.0,False,250
Gaussian CARMA,ACF_XtQ_168h,0.12213358476995743,0.06986990554839058,0.01598242488929817,0.04092025297056928,0.06908137453643295,0.10003781953623345,0.996,0.008000000000000007,False,250
Gaussian CARMA,ACF_XtQ_336h,0.10784863297023406,0.028362488368135038,0.01799826748310313,-0.0039012625857671943,0.027619635150182877,0.0661308522743524,1.0,0.0,False,250
Gaussian CARMA,ACF_DeltaXtQ_1h,-0.33780520212654985,-0.32152796734303785,0.004196597359614694,-0.33038315337467977,-0.3215576809631573,-0.3141587764285164,0.0,0.0,False,250
Gaussian CARMA,ACF_DeltaXtQ_6h,-0.028783285397514548,-0.002549157396259835,0.00529486107533497,-0.013434836967013346,-0.002464872086830836,0.007333773067384337,0.0,0.0,False,250
Gaussian CARMA,ACF_DeltaXtQ_24h,0.6666360014294432,0.01820178858390519,0.005882187831230652,0.007111360444565607,0.018059308466665532,0.02860011530906606,1.0,0.0,False,250
Gaussian CARMA,ACF_DeltaXtQ_72h,0.5550938796438999,0.01120164245221318,0.005722686801481913,0.0008483842916169712,0.011190335354202363,0.022711925708226686,1.0,0.0,False,250
Gaussian CARMA,ACF_DeltaXtQ_168h,0.3991895961103406,0.0041920324157367975,0.005431258610368078,-0.00581960293766866,0.00424912837918046,0.014640539703768154,1.0,0.0,False,250
Gaussian CARMA,ACF_DeltaXtQ_336h,0.18069969413635126,0.0011120682608230042,0.005621011916684748,-0.009311278354087718,0.0011819572629511894,0.01243411088387146,1.0,0.0,False,250
NIG CARMA,XtQ_std,2.6510943824119084,2.6132578528588755,0.04084851811067572,2.5279021596262488,2.6132566913873054,2.689472215935072,0.832,0.3360000000000001,True,250
NIG CARMA,XtQ_skew,-1.5594436403016707,-0.3363100345400577,0.10037592868778113,-0.5336687698308908,-0.3357207431535458,-0.16531144405892753,0.0,0.0,False,250
NIG CARMA,XtQ_excess_kurtosis,3.7897419450995296,4.660422076063727,0.7407270125286952,3.558056317540487,4.53176654573247,6.4832257202579076,0.052,0.104,True,250
NIG CARMA,XtQ_q01,-7.583360185954897,-7.190342906974065,0.27925216751754345,-7.724979306220697,-7.1865127967985805,-6.673938791705307,0.08,0.16,True,250
NIG CARMA,XtQ_q05,-6.443326010061208,-4.147803715041328,0.2232482883843801,-4.556764207286227,-4.159457002161699,-3.7032190213739797,0.0,0.0,False,250
NIG CARMA,XtQ_q95,3.1757435284486766,3.9019950035525963,0.20435634569558553,3.5483076295128835,3.886570120029446,4.299264348213462,0.0,0.0,False,250
NIG CARMA,XtQ_q99,4.6297098871932345,6.413104807125142,0.2486657758112593,5.966714243423797,6.398372532327915,6.8595663313166915,0.0,0.0,False,250
NIG CARMA,Delta_XtQ_std,2.243101702382203,2.079019078245885,0.024213389140043378,2.031431514721725,2.078210545343964,2.121688415497883,1.0,0.0,False,250
NIG CARMA,Delta_XtQ_excess_kurtosis,12.894158630131226,11.786612128209509,1.941332386185669,9.235062095250509,11.45960542370366,15.482378253285127,0.804,0.3919999999999999,True,250
NIG CARMA,Delta_XtQ_q01,-6.328386983572497,-6.333058484841564,0.11888930553413374,-6.554263380656973,-6.339845237693872,-6.117385417814877,0.524,0.952,True,250
NIG CARMA,Delta_XtQ_q99,6.926909388299945,5.854012074425234,0.09893373312829608,5.661318493414995,5.8572785793156905,6.039126767974725,1.0,0.0,False,250
NIG CARMA,ACF_XtQ_1h,0.6420626820447093,0.6834065248950538,0.007110698407765661,0.6692154971073572,0.6830767210163555,0.6959480304867868,0.0,0.0,False,250
NIG CARMA,ACF_XtQ_6h,0.2515276128275644,0.29022385020196567,0.014329120871106864,0.2637253834253186,0.28944731811690383,0.3192234509327109,0.004,0.008,False,250
NIG CARMA,ACF_XtQ_24h,0.5565710511377924,0.4009866065406156,0.01323386930773987,0.3751879444241713,0.40093171003364214,0.42738889788067624,1.0,0.0,False,250
NIG CARMA,ACF_XtQ_72h,0.2885914720525757,0.20465480659423804,0.016533930013348144,0.17221443163826072,0.20468408875198757,0.23523253332981453,1.0,0.0,False,250
NIG CARMA,ACF_XtQ_168h,0.12213358476995743,0.07773346825034898,0.017550431090616075,0.04675173925544382,0.0763930507965494,0.113932553478705,0.992,0.016000000000000014,False,250
NIG CARMA,ACF_XtQ_336h,0.10784863297023406,0.031485714092166744,0.019260634299812018,-0.002011974349560793,0.03216214914094347,0.06552700867822507,1.0,0.0,False,250
NIG CARMA,ACF_DeltaXtQ_1h,-0.33780520212654985,-0.3133502587623701,0.0041735409658431415,-0.32078721485805384,-0.31349917531388294,-0.3050991522680906,0.0,0.0,False,250
NIG CARMA,ACF_DeltaXtQ_6h,-0.028783285397514548,-0.003911483493518716,0.0056922173150771565,-0.014997975593532373,-0.004218106112135357,0.006901062423220851,0.0,0.0,False,250
NIG CARMA,ACF_DeltaXtQ_24h,0.6666360014294432,0.02086971379137541,0.005844138819853377,0.00952932616614099,0.021020664756112244,0.032983082968783474,1.0,0.0,False,250
NIG CARMA,ACF_DeltaXtQ_72h,0.5550938796438999,0.013081288479326159,0.005946886296762214,0.0028404064272578634,0.013142296940961693,0.024731127975921047,1.0,0.0,False,250
NIG CARMA,ACF_DeltaXtQ_168h,0.3991895961103406,0.0052041913711464004,0.0054815766714641405,-0.004446186597156611,0.005105950950712329,0.015034016180679047,1.0,0.0,False,250
NIG CARMA,ACF_DeltaXtQ_336h,0.18069969413635126,0.0010980747527022778,0.005437211633006356,-0.009091226831107357,0.0009324827809531708,0.011518610685875971,1.0,0.0,False,250
