,mean,std,q01,q05,median,q95,q99,skew,excess_kurtosis,delta_std,delta_q01,delta_q99
observed_XtQ,9.02174329422527e-15,2.6510943824119084,-7.583360185954897,-6.443326010061208,0.215576572201551,3.1757435284486766,4.6297098871932345,-1.5595012196410516,3.790356092826874,2.243101702382203,-6.328386983572497,6.926909388299945
gaussian_XtQ,0.0024326483374574903,2.5847596850252264,-6.013924703338302,-4.247964797136903,0.0034551226143354485,4.253986907268543,6.01438384227362,-0.00027017798745247604,0.0007730256611315767,2.1811629447745795,-5.077927436330008,5.072672651183356
nig_XtQ,-0.005266915770488935,2.572094552003396,-7.020169512946644,-4.068186764622621,0.053947662468565416,3.876726264992015,6.323726359060153,-0.3218298452602784,4.4190100632284555,2.0589693639136772,-6.247456598384557,5.795275981377275
observed_solar_cf,0.1021566372117065,0.14749163022184253,0.0,0.0,0.0067,0.4286,0.5302219999999994,1.3857346109221502,0.7989912744726619,0.042495557147722254,-0.1023,0.10799999999999996
gaussian_solar_cf,0.10305736381915141,0.15286685935472052,0.0,0.0,0.0034085394777910215,0.45416306479261165,0.5347091486488021,1.409293542324539,0.7619936271793342,0.06680833426622852,-0.20722747402696054,0.2000992557895786
nig_solar_cf,0.10533935111931052,0.15411385193011207,0.0,0.0,0.003392695922007918,0.45479974560108505,0.5331099966606662,1.362007687096515,0.6065221097321754,0.05961185801416221,-0.16777899126088178,0.15182079478477667
