,mean,std,q01,q05,median,q95,q99,skew,excess_kurtosis
observed_XtQ,9.02174329422527e-15,2.6510943824119084,-7.583360185954897,-6.443326010061208,0.215576572201551,3.1757435284486766,4.6297098871932345,-1.5595012196410516,3.790356092826874
gaussian_CARMA_XtQ,-0.010801692330250487,2.60808675409292,-6.070427077217402,-4.300251088571938,-0.01209231845939529,4.2800683134213395,6.0635516248860535,0.0026993231515891874,-0.00034500753565280817
nig_CARMA_XtQ,-0.029258120258105896,2.62038552876263,-7.208715257032472,-4.159999833195867,0.03209266508075501,3.9146554210928173,6.431378523435551,-0.33571545920810514,4.643999517612284
observed_Delta_XtQ,2.3150184038079964e-06,2.243101702382203,-6.328386983572497,-3.3517715018563186,-0.000175969659601094,3.8194903941234566,6.926909388299945,0.3035554974727858,12.895893408287789
gaussian_CARMA_Delta_XtQ,4.467193841118261e-06,2.1712886249707912,-5.0521564409063355,-3.5702088760253563,-0.0005769035230744901,3.5722099965370147,5.053863472253053,4.66323478620934e-05,5.248423788906109e-06
nig_CARMA_Delta_XtQ,-3.4588252167814093e-06,2.079159512721702,-6.336723607779854,-3.042458601341814,0.02634575255064575,2.9785214090121492,5.857273866764554,-0.45994448553085077,11.839199890767143
recovered_DeltaL,-0.0014086166145356623,2.8394465065511385,-8.756698014051667,-4.375644900143836,0.07667832473327696,4.183739428654576,7.818529957502349,-0.8672488436271658,10.686535908472306
nig_simulated_DeltaL,-0.002415660199359036,2.9912546779400175,-9.818789108186218,-4.197168992939654,0.08839389077935561,3.9084480072357706,8.544713825912394,-0.8395384369918184,19.496059592565334
