datetime,price_raw,log_price,log_price_seasonal,log_price_resid,temp_raw,temp_seasonal,temp_resid
2026-01-01 00:00:00+00:00,60.01,6.966033621023877,6.980801968759827,-0.014768347735949483,2.35,1.0756246722936549,1.2743752323389135
2026-01-01 01:00:00+00:00,36.01,6.943132075282496,6.97846455107294,-0.03533247579044385,2.9,1.0846792870292097,1.815320808338222
2026-01-01 02:00:00+00:00,10.08,6.917784814619315,6.97504984233873,-0.05726502771941444,2.95,1.0673633896493788,1.882636658034337
2026-01-01 03:00:00+00:00,4.5,6.9122451842549895,6.976351604547947,-0.06410642029295754,2.75,0.960001623177706,1.789998376822294
2026-01-01 04:00:00+00:00,3.05,6.910800637168097,6.983981246949367,-0.07318060978126972,2.3,0.7462541534378926,1.5537457988783916
2026-01-01 05:00:00+00:00,0.01,6.907765278932137,7.00371215711941,-0.09594687818727277,1.65,0.4926724388845156,1.1573275372736265
2026-01-01 06:00:00+00:00,0.09,6.90784527493238,7.02540276754352,-0.11755749261114001,1.5,0.3390831037907809,1.1609168962092191
2026-01-01 07:00:00+00:00,0.04,6.907795278182158,7.041377868201673,-0.13358259001951467,1.7,0.4406214967492952,1.2593785509344206
2026-01-01 08:00:00+00:00,0.0,6.907755278982137,7.033916089012919,-0.1261608100307825,1.95,0.8874713926796606,1.0625286550040554
2026-01-01 09:00:00+00:00,0.0,6.907755278982137,7.0248426863537015,-0.11708740737156464,2.1,1.6445520916517977,0.45544781298077064
2026-01-01 10:00:00+00:00,0.0,6.907755278982137,7.01883110047874,-0.11107582149660278,2.2,2.5462431237833045,-0.3462430760995887
2026-01-01 11:00:00+00:00,-0.01,6.907745278932136,7.013732819173648,-0.1059875402415118,2.0,3.353748889798932,-1.3537488897989318
2026-01-01 12:00:00+00:00,-0.01,6.907745278932136,7.0125551135296025,-0.10480983459746618,2.65,3.8497231300945627,-1.199723034727131
2026-01-01 13:00:00+00:00,-0.01,6.907745278932136,7.016217277728155,-0.10847199879601899,2.45,3.924622431188712,-1.4746223835049963
2026-01-01 14:00:00+00:00,0.1,6.90785527398247,7.02506162498448,-0.11720635100201005,2.05,3.6132803204095003,-1.5632803680932161
2026-01-01 15:00:00+00:00,4.51,6.912255139407029,7.0332289609888035,-0.12097382158177439,2.25,3.0662276336270944,-0.8162276336270944
2026-01-01 16:00:00+00:00,20.08,6.927636334575286,7.045932758462008,-0.11829642388672212,2.25,2.4738843809911284,-0.2238843809911284
2026-01-01 17:00:00+00:00,27.76,6.935136955723355,7.043008641988368,-0.10787168626501309,2.4,1.9844325217253949,0.4155675736420368
2026-01-01 18:00:00+00:00,28.96,6.936303862386553,7.032285472718583,-0.09598161033203034,2.75,1.6559393894564682,1.0940606105435318
2026-01-01 19:00:00+00:00,12.53,6.920207428171375,7.020165239711897,-0.09995781154052175,2.3,1.4612948051377095,0.8387051471785747
2026-01-01 20:00:00+00:00,10.01,6.9177155107763895,7.0105433182598,-0.09282780748341057,2.35,1.3341241677915283,1.01587573684104
2026-01-01 21:00:00+00:00,15.28,6.922919715501909,7.006870182778619,-0.0839504672767104,2.5,1.2226726136997383,1.2773273863002617
2026-01-01 22:00:00+00:00,1.14,6.908894629675563,6.995752998658646,-0.08685836898308263,2.15,1.1183286797203462,1.0316714156470854
2026-01-01 23:00:00+00:00,13.75,6.921411605429623,6.9912323508319325,-0.06982074540230965,1.8,1.0449727852473034,0.7550271670689808
2026-01-02 00:00:00+00:00,6.64,6.914373331283713,6.976584104729641,-0.06221077344592807,1.65,1.0220012886427112,0.6279986875154309
2026-01-02 01:00:00+00:00,4.51,6.912255139407029,6.974248099331777,-0.06199295992474774,1.65,1.031075056849195,0.618924919308947
2026-01-02 02:00:00+00:00,0.83,6.908584934722614,6.970835453795635,-0.062250519073020705,1.75,1.0138359052510053,0.7361640947489947
2026-01-02 03:00:00+00:00,0.1,6.90785527398247,6.9721364294682875,-0.06428115548581737,0.85,0.9068613897309827,-0.056861365889124826
2026-01-02 04:00:00+00:00,4.99,6.912732870194916,6.979761461970387,-0.06702859177547094,0.85,0.694066471202593,0.1559335526392649
2026-01-02 05:00:00+00:00,5.54,6.913279989624837,6.999480450545081,-0.08620046092024403,1.15,0.44205226482635385,0.7079477113317882
2026-01-02 06:00:00+00:00,32.93,6.940154703028797,7.021157955305126,-0.08100325227632954,1.55,0.29040496992565434,1.2595949823906298
2026-01-02 07:00:00+00:00,66.33,6.971978125299654,7.03712340366219,-0.06514527836253592,1.3,0.39382607817096815,0.906173874145316
2026-01-02 08:00:00+00:00,70.51,6.9758904494153455,7.029666132948278,-0.05377568353293238,1.55,0.8420983469739893,0.7079016053422948
2026-01-02 09:00:00+00:00,62.59,6.968464603093584,7.020598212521457,-0.05213360942787304,1.35,1.5999945536499438,-0.2499945298080859
2026-01-02 10:00:00+00:00,53.87,6.960224381835903,7.014590258901347,-0.054365877065444046,0.95,2.5020821914393547,-1.5520822033602837
2026-01-02 11:00:00+00:00,54.82,6.961125415239838,7.009495058024182,-0.04836964278434408,0.95,3.3099696214690155,-2.3599696333899445
2026-01-02 12:00:00+00:00,68.6,6.974104659523671,7.008318063960596,-0.03421340443692511,2.25,3.8066741088520706,-1.5566741088520706
2026-01-02 13:00:00+00:00,65.51,6.971208836759764,7.011978015446238,-0.04076917868647367,2.5,3.8827269445549994,-1.3827269445549994
2026-01-02 14:00:00+00:00,69.63,6.9750680732627615,7.020817018867524,-0.04574894560476217,1.95,3.5726551325898455,-1.6226550849061296
2026-01-02 15:00:00+00:00,74.28,6.979405948725489,7.028979420093163,-0.04957347136767343,1.45,3.0264282430483336,-1.5764281953646178
2026-01-02 16:00:00+00:00,83.84,6.988265569629407,7.04167554181641,-0.05340997218700316,1.3,2.4339342481399804,-1.1339342958236962
2026-01-02 17:00:00+00:00,87.98,6.992078044893989,7.038753192120535,-0.04667514722654609,0.9,1.9431402829127382,-1.0431403067545961
2026-01-02 18:00:00+00:00,89.95,6.993887102611424,7.028036501887135,-0.03414939927571048,0.2,1.6123487542763417,-1.4123487512961095
2026-01-02 19:00:00+00:00,94.95,6.9984639791075995,7.015923592035447,-0.0174596129278477,0.9,1.4150374607843943,-0.5150374846262522
2026-01-02 20:00:00+00:00,84.84,6.989187789662675,7.006307484235789,-0.017119694573113797,0.5,1.2854993609805612,-0.7854993609805612
2026-01-02 21:00:00+00:00,87.25,6.991406851477747,7.002636568096469,-0.011229716618721852,0.1,1.1724278077972046,-1.0724278063070884
2026-01-02 22:00:00+00:00,83.65,6.988090251634412,6.991526101080236,-0.0034358494458244238,-0.75,1.0672775857920724,-1.8172775857920724
2026-01-02 23:00:00+00:00,84.34,6.988726785957261,6.9870081846700485,0.0017186012872123513,-0.75,0.9936679058419069,-1.743667905841907
2026-01-03 00:00:00+00:00,80.9,6.985549306422158,6.9813873306905485,0.004161975731609147,-1.0,0.9706331069471794,-1.9706331069471794
2026-01-03 01:00:00+00:00,77.96,6.9828256450291155,6.979497241489798,0.003328403539317293,-1.1,0.97962770473631,-2.079627728578168
2026-01-03 02:00:00+00:00,76.49,6.981461027397593,6.9775261310147565,0.003934896382836506,-1.45,0.9623745006492499,-2.4123745483329655
2026-01-03 03:00:00+00:00,73.18,6.978381482522433,6.977220057677138,0.0011614248452955778,-1.75,0.8557506119230416,-2.6057506119230416
2026-01-03 04:00:00+00:00,73.95,6.979098719050272,6.977878943955985,0.0012197750942872787,-1.7,0.6439673486850972,-2.343967396368813
2026-01-03 05:00:00+00:00,72.55,6.977794269762112,6.98003545199177,-0.0022411822296586337,-1.55,0.3936852769408328,-1.943685229257117
2026-01-03 06:00:00+00:00,78.56,6.983382097105129,6.987293300660871,-0.003911203555741594,-0.85,0.24421706808104493,-1.0942170919229028
