,empirical_rolling_corr
2025-06-22 20:00:00,-0.17732755422369942
2025-06-22 21:00:00,-0.1768162688706993
2025-06-22 22:00:00,-0.1768316100491111
2025-06-22 23:00:00,-0.17663238020305264
2025-06-23 00:00:00,-0.17657019463797582
2025-06-23 01:00:00,-0.17653060353877997
2025-06-23 02:00:00,-0.1764221098001698
2025-06-23 03:00:00,-0.1762900234199161
2025-06-23 04:00:00,-0.17618826078198316
2025-06-23 05:00:00,-0.17588522024274783
2025-06-23 06:00:00,-0.17547123347748733
2025-06-23 07:00:00,-0.1749855854606236
2025-06-23 08:00:00,-0.17450317950208968
2025-06-23 09:00:00,-0.17478003754901839
2025-06-23 10:00:00,-0.17590589991817365
2025-06-23 11:00:00,-0.17773765095042474
2025-06-23 12:00:00,-0.1805128707063176
2025-06-23 13:00:00,-0.18425080370179028
2025-06-23 14:00:00,-0.18828220616178176
2025-06-23 15:00:00,-0.19219267952725091
2025-06-23 16:00:00,-0.19561967654557816
2025-06-23 17:00:00,-0.19834351169357192
2025-06-23 18:00:00,-0.2004556991465923
2025-06-23 19:00:00,-0.2013260543324745
2025-06-23 20:00:00,-0.19982594521650413
2025-06-23 21:00:00,-0.19839155834691455
2025-06-23 22:00:00,-0.19704037024920318
2025-06-23 23:00:00,-0.19608463770735923
2025-06-24 00:00:00,-0.19555411717967353
2025-06-24 01:00:00,-0.19537503879158236
2025-06-24 02:00:00,-0.19524787941553884
2025-06-24 03:00:00,-0.19515156685996587
2025-06-24 04:00:00,-0.1948334041988564
2025-06-24 05:00:00,-0.1943734858398203
2025-06-24 06:00:00,-0.19340136509523218
2025-06-24 07:00:00,-0.1925310279003369
2025-06-24 08:00:00,-0.19239991267981715
2025-06-24 09:00:00,-0.19325724417881
2025-06-24 10:00:00,-0.19458454780649925
2025-06-24 11:00:00,-0.1967024345902654
2025-06-24 12:00:00,-0.1992429966644581
2025-06-24 13:00:00,-0.20202777576593092
2025-06-24 14:00:00,-0.204707451179491
2025-06-24 15:00:00,-0.20664375670157772
2025-06-24 16:00:00,-0.2082289488033539
2025-06-24 17:00:00,-0.2094952464261494
2025-06-24 18:00:00,-0.20885049835991298
2025-06-24 19:00:00,-0.20725404399535924
2025-06-24 20:00:00,-0.2051103654800176
2025-06-24 21:00:00,-0.20368596338530626
2025-06-24 22:00:00,-0.20298532587598445
2025-06-24 23:00:00,-0.20237024109884716
2025-06-25 00:00:00,-0.20165743962869898
2025-06-25 01:00:00,-0.20118750739756697
2025-06-25 02:00:00,-0.2006852365937083
2025-06-25 03:00:00,-0.20024736818473166
2025-06-25 04:00:00,-0.19977722361319267
2025-06-25 05:00:00,-0.1991255018825871
2025-06-25 06:00:00,-0.19816592183210202
2025-06-25 07:00:00,-0.1973628781750196
2025-06-25 08:00:00,-0.19666116775451786
2025-06-25 09:00:00,-0.1968264680075238
2025-06-25 10:00:00,-0.19853692108509588
2025-06-25 11:00:00,-0.20045529904919795
2025-06-25 12:00:00,-0.2024947323388575
2025-06-25 13:00:00,-0.20460485895156982
2025-06-25 14:00:00,-0.20671364428970324
2025-06-25 15:00:00,-0.20855817567610846
2025-06-25 16:00:00,-0.20981034267646298
2025-06-25 17:00:00,-0.20968858959438202
2025-06-25 18:00:00,-0.209316566330398
2025-06-25 19:00:00,-0.20934701619277488
2025-06-25 20:00:00,-0.21026891237022335
2025-06-25 21:00:00,-0.21178484837077466
2025-06-25 22:00:00,-0.21295608033499483
2025-06-25 23:00:00,-0.21362478063021687
2025-06-26 00:00:00,-0.21424946037203887
2025-06-26 01:00:00,-0.21464803650109754
2025-06-26 02:00:00,-0.21492365300458605
2025-06-26 03:00:00,-0.21520790676742751
2025-06-26 04:00:00,-0.21547325393822686
2025-06-26 05:00:00,-0.2157583015953849
2025-06-26 06:00:00,-0.21590562344641745
2025-06-26 07:00:00,-0.21624500154774173
2025-06-26 08:00:00,-0.21671645666324332
2025-06-26 09:00:00,-0.21789158448379975
2025-06-26 10:00:00,-0.21910580102746235
2025-06-26 11:00:00,-0.2206320051439787
2025-06-26 12:00:00,-0.22329040087375765
2025-06-26 13:00:00,-0.22673885558174295
2025-06-26 14:00:00,-0.23000910565939975
2025-06-26 15:00:00,-0.23204615382740568
2025-06-26 16:00:00,-0.23319910948575226
2025-06-26 17:00:00,-0.2338851390270159
2025-06-26 18:00:00,-0.23329266084163328
2025-06-26 19:00:00,-0.23264345102911943
2025-06-26 20:00:00,-0.23199146866270504
2025-06-26 21:00:00,-0.23116286567982305
2025-06-26 22:00:00,-0.2303948317253665
2025-06-26 23:00:00,-0.2297463427056033
2025-06-27 00:00:00,-0.2289912545776295
2025-06-27 01:00:00,-0.22826977650476604
2025-06-27 02:00:00,-0.22765913563288073
2025-06-27 03:00:00,-0.22708202474331016
2025-06-27 04:00:00,-0.22652614847919264
2025-06-27 05:00:00,-0.22579095119584564
2025-06-27 06:00:00,-0.22429397521464361
2025-06-27 07:00:00,-0.22293152963876725
2025-06-27 08:00:00,-0.2218490710331827
2025-06-27 09:00:00,-0.22155586571403083
2025-06-27 10:00:00,-0.2224826402045234
2025-06-27 11:00:00,-0.22371358636878516
2025-06-27 12:00:00,-0.2252137155950941
2025-06-27 13:00:00,-0.2270606335588282
2025-06-27 14:00:00,-0.22904860847914313
2025-06-27 15:00:00,-0.23104077441577278
2025-06-27 16:00:00,-0.23265416686442214
2025-06-27 17:00:00,-0.232497371386977
2025-06-27 18:00:00,-0.2316574099269341
2025-06-27 19:00:00,-0.23041061109985012
2025-06-27 20:00:00,-0.22927119943399774
2025-06-27 21:00:00,-0.22900930947359063
2025-06-27 22:00:00,-0.22895624893378716
2025-06-27 23:00:00,-0.22886974308686261
2025-06-28 00:00:00,-0.22880379560209863
2025-06-28 01:00:00,-0.22872546162426016
2025-06-28 02:00:00,-0.2286682538856022
2025-06-28 03:00:00,-0.22862074750541556
2025-06-28 04:00:00,-0.2285365488741663
2025-06-28 05:00:00,-0.22833792640229725
2025-06-28 06:00:00,-0.2279797635582763
2025-06-28 07:00:00,-0.22757398341615317
2025-06-28 08:00:00,-0.22701995445892695
2025-06-28 09:00:00,-0.22698245727266586
2025-06-28 10:00:00,-0.22840288545683304
2025-06-28 11:00:00,-0.2300295833108473
2025-06-28 12:00:00,-0.2317728440592354
2025-06-28 13:00:00,-0.2336621275112494
2025-06-28 14:00:00,-0.2353915227345276
2025-06-28 15:00:00,-0.23716330319636078
2025-06-28 16:00:00,-0.23859241311777546
2025-06-28 17:00:00,-0.2389342824243342
2025-06-28 18:00:00,-0.23858005337194246
2025-06-28 19:00:00,-0.23748679110151508
2025-06-28 20:00:00,-0.23638672221377904
2025-06-28 21:00:00,-0.23588037587859173
2025-06-28 22:00:00,-0.235554815179997
2025-06-28 23:00:00,-0.23538849279502538
2025-06-29 00:00:00,-0.23522805200337213
2025-06-29 01:00:00,-0.23506266132264195
2025-06-29 02:00:00,-0.2348793004293407
2025-06-29 03:00:00,-0.23468620489315878
2025-06-29 04:00:00,-0.23446285464169977
2025-06-29 05:00:00,-0.2341736828870709
2025-06-29 06:00:00,-0.23366727795588357
2025-06-29 07:00:00,-0.2330672125746554
2025-06-29 08:00:00,-0.23255823270334447
2025-06-29 09:00:00,-0.2321471600835363
2025-06-29 10:00:00,-0.23300171992847307
2025-06-29 11:00:00,-0.23395406677606034
2025-06-29 12:00:00,-0.2350489541608697
2025-06-29 13:00:00,-0.23633819808531903
2025-06-29 14:00:00,-0.2377360684939773
2025-06-29 15:00:00,-0.2390607218136411
2025-06-29 16:00:00,-0.24003975567427102
2025-06-29 17:00:00,-0.2402649328516902
2025-06-29 18:00:00,-0.2397809028680147
2025-06-29 19:00:00,-0.23885007528278832
2025-06-29 20:00:00,-0.23759944806918326
2025-06-29 21:00:00,-0.23688567914905187
2025-06-29 22:00:00,-0.23646151896339038
2025-06-29 23:00:00,-0.23620874291800315
2025-06-30 00:00:00,-0.23594448733988418
2025-06-30 01:00:00,-0.23576511555917143
2025-06-30 02:00:00,-0.2356195838405822
2025-06-30 03:00:00,-0.23547905421495843
2025-06-30 04:00:00,-0.23537382501211182
2025-06-30 05:00:00,-0.23549345932682927
2025-06-30 06:00:00,-0.23580472928305232
2025-06-30 07:00:00,-0.23623613304589272
2025-06-30 08:00:00,-0.23696684710025204
2025-06-30 09:00:00,-0.2386357968876167
2025-06-30 10:00:00,-0.24016930624319752
2025-06-30 11:00:00,-0.24201610226967113
2025-06-30 12:00:00,-0.24452521993988
2025-06-30 13:00:00,-0.24811341409005422
2025-06-30 14:00:00,-0.2515886990522329
2025-06-30 15:00:00,-0.2539853392374904
2025-06-30 16:00:00,-0.2556428607818855
2025-06-30 17:00:00,-0.25653539375831175
2025-06-30 18:00:00,-0.2567294619654937
2025-06-30 19:00:00,-0.2572731047015951
2025-06-30 20:00:00,-0.25848858600317487
2025-06-30 21:00:00,-0.25944788122313606
2025-06-30 22:00:00,-0.25983430243691713
2025-06-30 23:00:00,-0.260096087142484
2025-07-01 00:00:00,-0.2602900092749203
2025-07-01 01:00:00,-0.2604326332570281
2025-07-01 02:00:00,-0.2605329540277002
2025-07-01 03:00:00,-0.2606223316625896
2025-07-01 04:00:00,-0.2607519888002477
2025-07-01 05:00:00,-0.26093870148146314
2025-07-01 06:00:00,-0.26119890935473145
2025-07-01 07:00:00,-0.26145616096941493
2025-07-01 08:00:00,-0.261755843492347
2025-07-01 09:00:00,-0.2621159977200175
2025-07-01 10:00:00,-0.2634353096217531
2025-07-01 11:00:00,-0.26437544256219403
2025-07-01 12:00:00,-0.2646041693500849
2025-07-01 13:00:00,-0.26484636255604393
2025-07-01 14:00:00,-0.2648755445797319
2025-07-01 15:00:00,-0.2650168349516006
2025-07-01 16:00:00,-0.26582483922954414
2025-07-01 17:00:00,-0.2662604606251335
2025-07-01 18:00:00,-0.2670864212864507
2025-07-01 19:00:00,-0.26871931860958964
2025-07-01 20:00:00,-0.2686815623344528
2025-07-01 21:00:00,-0.26833416319610465
2025-07-01 22:00:00,-0.2685589780504558
2025-07-01 23:00:00,-0.2687440541186847
2025-07-02 00:00:00,-0.2687938732321508
2025-07-02 01:00:00,-0.2687739240610869
2025-07-02 02:00:00,-0.2686639887452705
2025-07-02 03:00:00,-0.26851867824527625
2025-07-02 04:00:00,-0.26836748673680083
2025-07-02 05:00:00,-0.26813051571427204
2025-07-02 06:00:00,-0.2678702392787255
2025-07-02 07:00:00,-0.2677415392929042
2025-07-02 08:00:00,-0.2677702484078553
2025-07-02 09:00:00,-0.26895781600250784
2025-07-02 10:00:00,-0.27024091051410426
2025-07-02 11:00:00,-0.2713193274592235
2025-07-02 12:00:00,-0.271797601659821
2025-07-02 13:00:00,-0.2722418268400706
2025-07-02 14:00:00,-0.27287142020315963
2025-07-02 15:00:00,-0.27362085440127276
2025-07-02 16:00:00,-0.27425176649744
2025-07-02 17:00:00,-0.27467575964031754
2025-07-02 18:00:00,-0.27515850842156925
2025-07-02 19:00:00,-0.2748884712414127
2025-07-02 20:00:00,-0.2754529499198496
2025-07-02 21:00:00,-0.2764800920309921
2025-07-02 22:00:00,-0.27705323509976754
2025-07-02 23:00:00,-0.2773331855060438
2025-07-03 00:00:00,-0.2772050005256273
2025-07-03 01:00:00,-0.276985345147704
2025-07-03 02:00:00,-0.27632494765307636
2025-07-03 03:00:00,-0.27542651884435126
2025-07-03 04:00:00,-0.27456877113497097
2025-07-03 05:00:00,-0.2736568078814847
2025-07-03 06:00:00,-0.2725279456635206
2025-07-03 07:00:00,-0.27155879685354883
2025-07-03 08:00:00,-0.2704607760817841
2025-07-03 09:00:00,-0.26917366742660565
2025-07-03 10:00:00,-0.2682631358956044
2025-07-03 11:00:00,-0.2675927807176445
2025-07-03 12:00:00,-0.26726128995338905
2025-07-03 13:00:00,-0.2671193006700008
2025-07-03 14:00:00,-0.26712201185925744
2025-07-03 15:00:00,-0.26721798658676715
2025-07-03 16:00:00,-0.2672537412021215
2025-07-03 17:00:00,-0.26739983835214265
2025-07-03 18:00:00,-0.2672718650792353
2025-07-03 19:00:00,-0.26711434664489786
2025-07-03 20:00:00,-0.26703422889418993
2025-07-03 21:00:00,-0.2672441520062927
2025-07-03 22:00:00,-0.26737480549810105
2025-07-03 23:00:00,-0.2676224015269811
2025-07-04 00:00:00,-0.2678411564577774
2025-07-04 01:00:00,-0.2680724594833978
2025-07-04 02:00:00,-0.2683218164960316
2025-07-04 03:00:00,-0.26854524850242845
2025-07-04 04:00:00,-0.26883267050123766
2025-07-04 05:00:00,-0.26910701670903836
2025-07-04 06:00:00,-0.26955156457800933
2025-07-04 07:00:00,-0.2698959392522039
2025-07-04 08:00:00,-0.27008851462173766
2025-07-04 09:00:00,-0.27019610541835976
2025-07-04 10:00:00,-0.2700896967069877
2025-07-04 11:00:00,-0.2693456629048424
2025-07-04 12:00:00,-0.2685795260193809
2025-07-04 13:00:00,-0.26803583530723907
2025-07-04 14:00:00,-0.26750750637384363
2025-07-04 15:00:00,-0.267024887291345
2025-07-04 16:00:00,-0.2665561379597379
2025-07-04 17:00:00,-0.26643602353812273
2025-07-04 18:00:00,-0.2663208533845061
2025-07-04 19:00:00,-0.26610159837183367
2025-07-04 20:00:00,-0.2660387645607847
2025-07-04 21:00:00,-0.2664319899039842
2025-07-04 22:00:00,-0.2668125716177704
2025-07-04 23:00:00,-0.26712984966503217
2025-07-05 00:00:00,-0.26727677680060247
2025-07-05 01:00:00,-0.26735720445913813
2025-07-05 02:00:00,-0.26740070038922514
2025-07-05 03:00:00,-0.2674327304358879
2025-07-05 04:00:00,-0.26741910393855733
2025-07-05 05:00:00,-0.2672256183205305
2025-07-05 06:00:00,-0.26696456770007576
2025-07-05 07:00:00,-0.26671184431712486
2025-07-05 08:00:00,-0.26637013359921546
2025-07-05 09:00:00,-0.265788390284769
2025-07-05 10:00:00,-0.2655407183648214
2025-07-05 11:00:00,-0.2656054374860476
2025-07-05 12:00:00,-0.2660588066189124
2025-07-05 13:00:00,-0.2666653120694299
2025-07-05 14:00:00,-0.2673510533931096
2025-07-05 15:00:00,-0.2680564191043614
2025-07-05 16:00:00,-0.26882019789066475
2025-07-05 17:00:00,-0.2691117657115958
2025-07-05 18:00:00,-0.26932552127322273
2025-07-05 19:00:00,-0.26899708171516923
2025-07-05 20:00:00,-0.2683982112912032
2025-07-05 21:00:00,-0.26815583626892636
2025-07-05 22:00:00,-0.2680615078060522
2025-07-05 23:00:00,-0.2680551586905753
2025-07-06 00:00:00,-0.26790304904947515
2025-07-06 01:00:00,-0.26778935486950545
2025-07-06 02:00:00,-0.2677233493843721
2025-07-06 03:00:00,-0.2675979767406907
2025-07-06 04:00:00,-0.26738106085712854
2025-07-06 05:00:00,-0.2670150912425816
2025-07-06 06:00:00,-0.2664707949465228
2025-07-06 07:00:00,-0.2658374994618341
2025-07-06 08:00:00,-0.2652745071619307
2025-07-06 09:00:00,-0.2649676895131512
2025-07-06 10:00:00,-0.26487489023396293
2025-07-06 11:00:00,-0.26471954142587495
2025-07-06 12:00:00,-0.2647903109922223
2025-07-06 13:00:00,-0.2649498213038482
2025-07-06 14:00:00,-0.26512056611056045
2025-07-06 15:00:00,-0.26516781210412166
2025-07-06 16:00:00,-0.26508899499766714
2025-07-06 17:00:00,-0.26492114854035115
2025-07-06 18:00:00,-0.26446760545120346
2025-07-06 19:00:00,-0.26397563625795434
2025-07-06 20:00:00,-0.2638094533145068
2025-07-06 21:00:00,-0.2639530574988987
2025-07-06 22:00:00,-0.26420823548639594
2025-07-06 23:00:00,-0.2644129714780345
2025-07-07 00:00:00,-0.26434829508435453
2025-07-07 01:00:00,-0.26421048168176364
2025-07-07 02:00:00,-0.2642110308864332
2025-07-07 03:00:00,-0.2642391915368057
2025-07-07 04:00:00,-0.2642862860958438
2025-07-07 05:00:00,-0.26427954482320604
2025-07-07 06:00:00,-0.2644271635534671
2025-07-07 07:00:00,-0.2645826063039376
2025-07-07 08:00:00,-0.2647073993088401
2025-07-07 09:00:00,-0.2649291147709617
2025-07-07 10:00:00,-0.26512866506829297
2025-07-07 11:00:00,-0.2654739612761185
2025-07-07 12:00:00,-0.26573601359266097
2025-07-07 13:00:00,-0.26578701830432294
2025-07-07 14:00:00,-0.265583155062691
2025-07-07 15:00:00,-0.26541258021041036
2025-07-07 16:00:00,-0.26525891329636575
2025-07-07 17:00:00,-0.2651136570564072
2025-07-07 18:00:00,-0.2648884018894567
2025-07-07 19:00:00,-0.2644623731708818
2025-07-07 20:00:00,-0.2636371668152479
2025-07-07 21:00:00,-0.2629953008272246
2025-07-07 22:00:00,-0.2626961244162882
2025-07-07 23:00:00,-0.2624166966356134
2025-07-08 00:00:00,-0.2621623640741157
2025-07-08 01:00:00,-0.26195862168790734
2025-07-08 02:00:00,-0.26176550105041285
2025-07-08 03:00:00,-0.2615273425231564
2025-07-08 04:00:00,-0.2612463781392423
2025-07-08 05:00:00,-0.26082713799529234
2025-07-08 06:00:00,-0.2600725433718053
2025-07-08 07:00:00,-0.25930353962319924
2025-07-08 08:00:00,-0.25913528208379427
2025-07-08 09:00:00,-0.2591011150057458
2025-07-08 10:00:00,-0.25953422204688364
2025-07-08 11:00:00,-0.26078290853474245
2025-07-08 12:00:00,-0.26187678147566246
2025-07-08 13:00:00,-0.2629092533052315
2025-07-08 14:00:00,-0.2639818553637502
2025-07-08 15:00:00,-0.2651095497867144
2025-07-08 16:00:00,-0.2653211544133434
2025-07-08 17:00:00,-0.26525239493163427
2025-07-08 18:00:00,-0.26506040056879604
2025-07-08 19:00:00,-0.26470432342467765
2025-07-08 20:00:00,-0.2643664871782595
2025-07-08 21:00:00,-0.26417768779023065
2025-07-08 22:00:00,-0.2644947948748133
2025-07-08 23:00:00,-0.26462686331824625
2025-07-09 00:00:00,-0.2645379925984649
2025-07-09 01:00:00,-0.2643667167458605
2025-07-09 02:00:00,-0.2641885566281162
2025-07-09 03:00:00,-0.2640146263095602
2025-07-09 04:00:00,-0.2637786968409099
2025-07-09 05:00:00,-0.26348735519467326
2025-07-09 06:00:00,-0.263188222375449
2025-07-09 07:00:00,-0.2628440130436333
2025-07-09 08:00:00,-0.2628359836696961
2025-07-09 09:00:00,-0.26407944926281846
2025-07-09 10:00:00,-0.2655480481898896
2025-07-09 11:00:00,-0.26742842280806833
2025-07-09 12:00:00,-0.27002632690974254
2025-07-09 13:00:00,-0.2739093690343942
2025-07-09 14:00:00,-0.2776069911392687
2025-07-09 15:00:00,-0.27971590635482535
2025-07-09 16:00:00,-0.2810046859875469
2025-07-09 17:00:00,-0.2816900755037716
2025-07-09 18:00:00,-0.2814861850907197
2025-07-09 19:00:00,-0.28090971050340996
2025-07-09 20:00:00,-0.280715891717865
2025-07-09 21:00:00,-0.2808748528388731
2025-07-09 22:00:00,-0.2812095274965531
2025-07-09 23:00:00,-0.2814539449274328
2025-07-10 00:00:00,-0.28160172841991854
2025-07-10 01:00:00,-0.2817239128688772
2025-07-10 02:00:00,-0.28176003478876394
2025-07-10 03:00:00,-0.2817730767282591
2025-07-10 04:00:00,-0.28181945114296103
2025-07-10 05:00:00,-0.2820054770817216
2025-07-10 06:00:00,-0.2823150341530184
2025-07-10 07:00:00,-0.28272380974583483
2025-07-10 08:00:00,-0.28399685593948776
2025-07-10 09:00:00,-0.2854546240000509
2025-07-10 10:00:00,-0.2870110524441745
2025-07-10 11:00:00,-0.2889916027510614
2025-07-10 12:00:00,-0.2941798962226616
2025-07-10 13:00:00,-0.2998952998377647
2025-07-10 14:00:00,-0.3050224872013563
2025-07-10 15:00:00,-0.3074250350246551
2025-07-10 16:00:00,-0.30840458038325735
2025-07-10 17:00:00,-0.3091279270400846
2025-07-10 18:00:00,-0.30923729259675514
2025-07-10 19:00:00,-0.30957908565926784
2025-07-10 20:00:00,-0.3103594992288743
2025-07-10 21:00:00,-0.3111620602693811
2025-07-10 22:00:00,-0.3119124442004879
2025-07-10 23:00:00,-0.3124669251286181
2025-07-11 00:00:00,-0.3130277959148926
2025-07-11 01:00:00,-0.3134161210779934
2025-07-11 02:00:00,-0.3137354623959118
2025-07-11 03:00:00,-0.31399292163864173
2025-07-11 04:00:00,-0.3142239127650657
2025-07-11 05:00:00,-0.3145403917178063
2025-07-11 06:00:00,-0.3150738250475022
2025-07-11 07:00:00,-0.31540816042877795
2025-07-11 08:00:00,-0.3155292087249324
2025-07-11 09:00:00,-0.3158028991938856
2025-07-11 10:00:00,-0.3169460441762627
2025-07-11 11:00:00,-0.31796323804989707
2025-07-11 12:00:00,-0.319043251388036
2025-07-11 13:00:00,-0.3200263569678322
2025-07-11 14:00:00,-0.320820807831009
2025-07-11 15:00:00,-0.3213736991146884
2025-07-11 16:00:00,-0.32173153840419466
2025-07-11 17:00:00,-0.3217412090000664
2025-07-11 18:00:00,-0.32173095123688283
2025-07-11 19:00:00,-0.3216341505042466
2025-07-11 20:00:00,-0.3215523617349331
2025-07-11 21:00:00,-0.3216168891307836
2025-07-11 22:00:00,-0.3219700930361486
2025-07-11 23:00:00,-0.32228102612679654
2025-07-12 00:00:00,-0.3225529310050841
2025-07-12 01:00:00,-0.3227014807755439
2025-07-12 02:00:00,-0.3227702217862953
2025-07-12 03:00:00,-0.32277646876855876
2025-07-12 04:00:00,-0.3227022963236852
2025-07-12 05:00:00,-0.3225246671152544
2025-07-12 06:00:00,-0.32214264803841897
2025-07-12 07:00:00,-0.32175173042933797
2025-07-12 08:00:00,-0.3215430524386708
2025-07-12 09:00:00,-0.32151604643389475
2025-07-12 10:00:00,-0.32266007811926106
2025-07-12 11:00:00,-0.324260130863144
2025-07-12 12:00:00,-0.32587397706504345
2025-07-12 13:00:00,-0.32745453654799833
2025-07-12 14:00:00,-0.32876735259568135
2025-07-12 15:00:00,-0.3299822442725105
2025-07-12 16:00:00,-0.3311825416708958
2025-07-12 17:00:00,-0.3313030805500088
2025-07-12 18:00:00,-0.33107420201729704
2025-07-12 19:00:00,-0.33040216813212986
2025-07-12 20:00:00,-0.33018710694210324
2025-07-12 21:00:00,-0.33017919287447606
2025-07-12 22:00:00,-0.33044151842599856
2025-07-12 23:00:00,-0.3306264310221227
2025-07-13 00:00:00,-0.33076958938618656
2025-07-13 01:00:00,-0.33083608112051105
2025-07-13 02:00:00,-0.33096397068486033
2025-07-13 03:00:00,-0.33107669982188115
2025-07-13 04:00:00,-0.331153013122645
2025-07-13 05:00:00,-0.33116360424977437
2025-07-13 06:00:00,-0.3309740881882886
2025-07-13 07:00:00,-0.33081707140275285
2025-07-13 08:00:00,-0.33067434957056274
2025-07-13 09:00:00,-0.330450404401148
2025-07-13 10:00:00,-0.3302922393074892
2025-07-13 11:00:00,-0.3298775645015003
2025-07-13 12:00:00,-0.3296288295874683
2025-07-13 13:00:00,-0.3294493927867019
2025-07-13 14:00:00,-0.32930297244864914
2025-07-13 15:00:00,-0.32885150123960777
2025-07-13 16:00:00,-0.3281860501801177
2025-07-13 17:00:00,-0.3282441689358878
2025-07-13 18:00:00,-0.3285616470425454
2025-07-13 19:00:00,-0.32920019986945515
2025-07-13 20:00:00,-0.3301838666334363
2025-07-13 21:00:00,-0.3312642287536583
2025-07-13 22:00:00,-0.3320671680346427
2025-07-13 23:00:00,-0.33254303764965504
2025-07-14 00:00:00,-0.33309573018645594
2025-07-14 01:00:00,-0.333455449269656
2025-07-14 02:00:00,-0.3337025117667418
2025-07-14 03:00:00,-0.33388729258163363
2025-07-14 04:00:00,-0.33408776231396836
2025-07-14 05:00:00,-0.33435988096737435
2025-07-14 06:00:00,-0.334752725547793
2025-07-14 07:00:00,-0.33517374418958407
2025-07-14 08:00:00,-0.3354581284291101
2025-07-14 09:00:00,-0.33561306223261356
2025-07-14 10:00:00,-0.33589625784081795
2025-07-14 11:00:00,-0.33582124989085793
2025-07-14 12:00:00,-0.3353200390469521
2025-07-14 13:00:00,-0.3345180614761148
2025-07-14 14:00:00,-0.333605839764418
2025-07-14 15:00:00,-0.3326728967523398
2025-07-14 16:00:00,-0.3320350889366049
2025-07-14 17:00:00,-0.3316457695298904
2025-07-14 18:00:00,-0.33192118105331786
2025-07-14 19:00:00,-0.33253575188135875
2025-07-14 20:00:00,-0.33325919995260084
2025-07-14 21:00:00,-0.33391409835128727
2025-07-14 22:00:00,-0.33429217514495385
2025-07-14 23:00:00,-0.33459713888919584
2025-07-15 00:00:00,-0.33476390084688745
2025-07-15 01:00:00,-0.3349220350486914
2025-07-15 02:00:00,-0.33498090212551035
2025-07-15 03:00:00,-0.33500932679798084
2025-07-15 04:00:00,-0.3350454883762049
2025-07-15 05:00:00,-0.33507673475700583
2025-07-15 06:00:00,-0.3351308689292596
2025-07-15 07:00:00,-0.33515193095126283
2025-07-15 08:00:00,-0.3351130123153147
2025-07-15 09:00:00,-0.33525744962871923
2025-07-15 10:00:00,-0.33610013330672506
2025-07-15 11:00:00,-0.33685166121431875
2025-07-15 12:00:00,-0.3372808427765764
2025-07-15 13:00:00,-0.3375434620459065
2025-07-15 14:00:00,-0.33739003669155415
2025-07-15 15:00:00,-0.33685730692134186
2025-07-15 16:00:00,-0.33636019313244564
2025-07-15 17:00:00,-0.33646463260831794
2025-07-15 18:00:00,-0.33701038520933113
2025-07-15 19:00:00,-0.33770199368255954
2025-07-15 20:00:00,-0.3380192358715007
2025-07-15 21:00:00,-0.33843008680867426
2025-07-15 22:00:00,-0.3389846721629121
2025-07-15 23:00:00,-0.3393907322441202
2025-07-16 00:00:00,-0.3395111260854447
2025-07-16 01:00:00,-0.3395103772965464
2025-07-16 02:00:00,-0.33954097883554274
2025-07-16 03:00:00,-0.3395801076219228
2025-07-16 04:00:00,-0.3396484266933736
2025-07-16 05:00:00,-0.33976924790842744
2025-07-16 06:00:00,-0.3399741483013303
2025-07-16 07:00:00,-0.34021213979823106
2025-07-16 08:00:00,-0.3403397719597748
2025-07-16 09:00:00,-0.3413730130932549
2025-07-16 10:00:00,-0.3419309264757784
2025-07-16 11:00:00,-0.34184042104514883
2025-07-16 12:00:00,-0.3413099356206353
2025-07-16 13:00:00,-0.34048666121766125
2025-07-16 14:00:00,-0.3395587406883395
2025-07-16 15:00:00,-0.3393194542452025
2025-07-16 16:00:00,-0.3389281373771415
2025-07-16 17:00:00,-0.3385154004933556
2025-07-16 18:00:00,-0.338558968116065
2025-07-16 19:00:00,-0.3387912679067461
2025-07-16 20:00:00,-0.3391546627204087
2025-07-16 21:00:00,-0.3394778921165919
2025-07-16 22:00:00,-0.33975205636786265
2025-07-16 23:00:00,-0.3398941582227275
2025-07-17 00:00:00,-0.3399419552446839
2025-07-17 01:00:00,-0.33995731406709323
2025-07-17 02:00:00,-0.33989405994883026
2025-07-17 03:00:00,-0.3397986307333437
2025-07-17 04:00:00,-0.3397047208570216
2025-07-17 05:00:00,-0.3396249836880017
2025-07-17 06:00:00,-0.3395155179863558
2025-07-17 07:00:00,-0.33939805954883545
2025-07-17 08:00:00,-0.3395331574793006
2025-07-17 09:00:00,-0.34017728158181515
2025-07-17 10:00:00,-0.34075544292924426
2025-07-17 11:00:00,-0.341151428511199
2025-07-17 12:00:00,-0.34147116440059816
2025-07-17 13:00:00,-0.34181369753418767
2025-07-17 14:00:00,-0.3425022210154526
2025-07-17 15:00:00,-0.34285062435661123
2025-07-17 16:00:00,-0.34310134347783466
2025-07-17 17:00:00,-0.343302242871473
2025-07-17 18:00:00,-0.34316253597939467
2025-07-17 19:00:00,-0.3429563052183434
2025-07-17 20:00:00,-0.34266747922860435
2025-07-17 21:00:00,-0.34242507049069343
2025-07-17 22:00:00,-0.3423671107271381
2025-07-17 23:00:00,-0.3424627969837708
2025-07-18 00:00:00,-0.34257434132232845
2025-07-18 01:00:00,-0.3426651033023458
2025-07-18 02:00:00,-0.34272540137561025
