branch,path,raw_slope,raw_intercept,iso_slope,iso_intercept,raw_corr,resid_corr,mean_wind,mean_price,n_days
Constant covariance,52,-0.22886988144464918,90.50164794815302,-0.5882114266639382,98.59870246403976,-0.1291218511186136,-0.3768863816359444,22.533031940254755,85.34451559939842,721
Constant covariance,53,-0.3824919936631582,94.41045150925883,-0.5695998928597416,98.58078051018174,-0.2134398593846495,-0.3777780365909697,22.288364194295152,85.88533065309232,721
Constant covariance,54,-0.35543290194033644,95.51452096987147,-0.5624462537324046,100.17269260605947,-0.20636212385773034,-0.3819178034490635,22.50179322185379,87.51664330616659,721
Constant covariance,55,-0.279160720487913,89.18692053523532,-0.5434960985956647,95.10831331887792,-0.1687749042688087,-0.3704612747355112,22.40106044840068,82.9334243607665,721
Constant covariance,56,-0.44445875310645455,96.84286884106098,-0.5944484569060754,100.30518027846901,-0.2354982198598974,-0.37848472282056594,23.083660742696757,86.58313377022957,721
Constant covariance,57,-0.21813438839607568,86.03422445907299,-0.4266863708947662,90.7010527341074,-0.13013052217576712,-0.2723758342616256,22.377290395998582,81.15296790458046,721
Constant covariance,58,-0.5032082370742664,96.67361445325758,-0.5668072201215335,98.04024797866688,-0.28582286385330036,-0.3581817731249804,21.488292106708773,85.86052886450379,721
Constant covariance,59,-0.24890955080234903,86.83203370950756,-0.5043536582797103,92.69917661440377,-0.14823224344275354,-0.3375778224101338,22.968401827065744,81.11497912808477,721
Constant covariance,60,-0.3821041925494305,93.23048949468148,-0.5577090237861928,96.84539376396286,-0.21174110023754306,-0.3539441495811054,20.585448838862042,85.36470318784049,721
Constant covariance,61,-0.26110073568896863,89.45025550906126,-0.4370474234537734,93.33992780419432,-0.15749636946360923,-0.3037340725718101,22.107107241100945,83.67807354445489,721
Constant covariance,62,-0.28452767518988226,88.83020742701201,-0.5444331292984589,94.93344775227757,-0.17065454803337368,-0.37744838232254674,23.48254039607765,82.14877480056354,721
Constant covariance,63,-0.3206052339049094,88.11043354507721,-0.5088770483943592,92.00835924860799,-0.17586799135624256,-0.3250767432620949,20.703713479901662,81.47271464215312,721
Constant covariance,64,-0.2311616986167198,91.64825254528688,-0.4130874602963298,95.78986719502284,-0.14223222539929464,-0.28645116618765626,22.765410525144677,86.38576157858749,721
Constant covariance,65,-0.3239162463235732,93.60471608596136,-0.5318839952732519,98.10129735074148,-0.18400648736485584,-0.3409026155596237,21.621531643678804,86.60115071617456,721
Constant covariance,66,-0.1193902424772494,85.81290362618452,-0.3502922497184521,91.20248027840822,-0.07392312582267072,-0.2536689738603222,23.34140234040359,83.0261679410047,721
Constant covariance,67,-0.416412555632259,94.48366798764249,-0.5658643052995919,97.86218900704066,-0.24649175412874552,-0.4001338898565561,22.606098803918115,85.07020461182759,721
Constant covariance,68,-0.35655504733402477,94.98056667836883,-0.5811657658407031,99.87144454747838,-0.20174803037752986,-0.3490804004748801,21.77490861356251,87.216613106966,721
Constant covariance,69,-0.3554984542438528,90.42491976663213,-0.62946651449639,96.77798724112243,-0.21045823576337008,-0.44763367289892353,23.189080758662886,82.1812374015916,721
Constant covariance,70,-0.36204702206671113,91.25614855758879,-0.49355001280478394,94.28894152618372,-0.20418094754287414,-0.3027481134345599,23.062539882728878,82.90642467175203,721
Constant covariance,71,-0.2605511180702879,89.05306345262053,-0.47713969644756743,94.04149808312229,-0.15004219963287463,-0.30944720980743096,23.031845298011635,83.05209040900169,721
Constant covariance,72,-0.36597226711716685,89.55933004845555,-0.6248573194692246,94.63060222785202,-0.18271671219023092,-0.358907038163453,19.58889527735289,82.39033763348195,721
Constant covariance,73,-0.4580362853319429,96.53384165895403,-0.5964626653016801,99.52577139717566,-0.2584206036433523,-0.3939705606036755,21.61386968925811,86.63390507483757,721
Constant covariance,74,-0.20968868782091776,92.5589343180637,-0.555794322694189,100.04210645079934,-0.10582110783433185,-0.31763486377293465,21.621064145562496,88.02524174808882,721
Constant covariance,75,-0.258091894399445,89.69393119358335,-0.496250501437667,95.03861068717228,-0.1495039463037139,-0.2928928372705918,22.441681029529846,83.90191522316391,721
Constant covariance,76,-0.30862236715943586,91.49256607498182,-0.5559780619490164,97.06971817808484,-0.21101429089611123,-0.404598465818919,22.547094005041455,84.5340285505796,721
Constant covariance,77,-0.29327340436628496,90.01296573189663,-0.5006899048055388,94.6241859299517,-0.15520878400232532,-0.3259682645296861,22.23169414337673,83.49300110563854,721
Constant covariance,78,-0.2857065341827551,93.2012575213826,-0.37764091178465203,95.42646088935712,-0.18293214109185957,-0.2799063733735727,24.204257710976247,86.28594293831335,721
Constant covariance,79,-0.12205193965663572,87.92134070423953,-0.3034472557204616,92.02688488901353,-0.07168328681854114,-0.21114325963875646,22.633132287326703,85.15892300806607,721
