time,branch,window,q05,q50,q95,mean
2025-08-08 09:00:00,Stochastic covariance,168,-0.6747664976031504,-0.30909353763595765,0.20851489645097315,-0.275571253445287
2025-08-08 10:00:00,Stochastic covariance,168,-0.6742814100204644,-0.31386405154240316,0.21153901588343926,-0.27642285107550246
2025-08-08 11:00:00,Stochastic covariance,168,-0.6731674384894878,-0.31604079751715475,0.21264434879607563,-0.2766925020202551
2025-08-08 12:00:00,Stochastic covariance,168,-0.679736181874058,-0.3143735999115697,0.21461401595932428,-0.2765717845887458
2025-08-08 13:00:00,Stochastic covariance,168,-0.6811059765323654,-0.31922153666626885,0.2152535713957995,-0.27666592167814186
2025-08-08 14:00:00,Stochastic covariance,168,-0.6818057428862827,-0.3143830911488852,0.2111638607603467,-0.2766848432903791
2025-08-08 15:00:00,Stochastic covariance,168,-0.6823099584869717,-0.31861326275004875,0.20440961317676057,-0.276911391340641
2025-08-08 16:00:00,Stochastic covariance,168,-0.6814526206641416,-0.3195356144959788,0.19237289924591316,-0.2768323438415065
2025-08-08 17:00:00,Stochastic covariance,168,-0.6838337699837932,-0.3238119612033378,0.19305286062901514,-0.2776265169425834
2025-08-08 18:00:00,Stochastic covariance,168,-0.6841521288472217,-0.3230760881378576,0.19951240110348098,-0.2786072373228396
2025-08-08 19:00:00,Stochastic covariance,168,-0.68196682617758,-0.3189934224103498,0.2000231634246669,-0.2795402770977927
2025-08-08 20:00:00,Stochastic covariance,168,-0.6808175584224423,-0.31503630335517485,0.1935961683510472,-0.28036993979639907
2025-08-08 21:00:00,Stochastic covariance,168,-0.6796128400653064,-0.31684955371881257,0.19459656577979068,-0.2807849878396241
2025-08-08 22:00:00,Stochastic covariance,168,-0.6785034853072561,-0.3167922004176713,0.20858683560153052,-0.2808145011391873
2025-08-08 23:00:00,Stochastic covariance,168,-0.6815080535034315,-0.3221675961458156,0.22055187446231164,-0.2805042158632915
2025-08-09 00:00:00,Stochastic covariance,168,-0.6783228399100714,-0.3242325337066638,0.22793915557576896,-0.279776486624305
2025-08-09 01:00:00,Stochastic covariance,168,-0.6742889603737652,-0.3226863653385685,0.23223669153746596,-0.27908203185640335
2025-08-09 02:00:00,Stochastic covariance,168,-0.6726725362157601,-0.31907650373581387,0.2381464443289031,-0.27844568028396205
2025-08-09 03:00:00,Stochastic covariance,168,-0.6819546421647286,-0.31467426708584656,0.229642813009303,-0.27800006412941436
2025-08-09 04:00:00,Stochastic covariance,168,-0.6876938685453166,-0.3159379552333097,0.21548076522981113,-0.27775854398587335
2025-08-09 05:00:00,Stochastic covariance,168,-0.6890495311412328,-0.31736192526538665,0.2058129500491634,-0.27777733724461257
2025-08-09 06:00:00,Stochastic covariance,168,-0.6879802128181435,-0.3175249726643591,0.19658747452613712,-0.27823952003520136
2025-08-09 07:00:00,Stochastic covariance,168,-0.6899505171568977,-0.31915779565489033,0.1946408992212952,-0.27896581957791905
2025-08-09 08:00:00,Stochastic covariance,168,-0.6909828658814066,-0.310847871402702,0.19174816464973568,-0.27980124487695474
2025-08-09 09:00:00,Stochastic covariance,168,-0.6945657422932868,-0.3101789756856791,0.19540997357048437,-0.2802912928770315
2025-08-09 10:00:00,Stochastic covariance,168,-0.6910557429429615,-0.3114118493149468,0.204356463740631,-0.2807778580048471
2025-08-09 11:00:00,Stochastic covariance,168,-0.6875619713044093,-0.3141950437221747,0.20162242187812662,-0.28172687145294006
2025-08-09 12:00:00,Stochastic covariance,168,-0.6865338879287336,-0.3031002745333487,0.19557843494016605,-0.28252363118203694
2025-08-09 13:00:00,Stochastic covariance,168,-0.6873236706088146,-0.3077988262196351,0.193946918603971,-0.28307259375271376
2025-08-09 14:00:00,Stochastic covariance,168,-0.6920550366876973,-0.30410169095042566,0.18716986046344258,-0.2840261869388188
2025-08-09 15:00:00,Stochastic covariance,168,-0.6981377953341426,-0.3013233872854508,0.19053822950523752,-0.28470263274678
2025-08-09 16:00:00,Stochastic covariance,168,-0.7033333744049285,-0.29500682421227975,0.19143557678792483,-0.28565671867425846
2025-08-09 17:00:00,Stochastic covariance,168,-0.7060208849325331,-0.29549929373886424,0.18867972916659384,-0.2865530978385878
2025-08-09 18:00:00,Stochastic covariance,168,-0.7109843486208481,-0.2906828241765309,0.1814778248017819,-0.287426261647899
2025-08-09 19:00:00,Stochastic covariance,168,-0.7097226980585191,-0.29309882353523786,0.18087847932925133,-0.28812038275766083
2025-08-09 20:00:00,Stochastic covariance,168,-0.7066322351593104,-0.2949887953412348,0.182063980628849,-0.28804041998765084
2025-08-09 21:00:00,Stochastic covariance,168,-0.7075737374076867,-0.2928296025191739,0.1745006814445187,-0.2887404962926202
2025-08-09 22:00:00,Stochastic covariance,168,-0.7169498194129273,-0.2954194575628982,0.16634117235225535,-0.2897436244934657
2025-08-09 23:00:00,Stochastic covariance,168,-0.7111026017951694,-0.29635232062293315,0.16374180063697158,-0.29054133254110637
2025-08-10 00:00:00,Stochastic covariance,168,-0.7099755170953543,-0.2979715547249627,0.17222810582066433,-0.2913186310428502
2025-08-10 01:00:00,Stochastic covariance,168,-0.7129332951312312,-0.3024226909512947,0.1819418141679196,-0.2917911074229194
2025-08-10 02:00:00,Stochastic covariance,168,-0.7162033557611532,-0.3049898443739406,0.19037629954199217,-0.29198679282439616
2025-08-10 03:00:00,Stochastic covariance,168,-0.722678494120468,-0.3017598468994767,0.18976781260901324,-0.29215452765522865
2025-08-10 04:00:00,Stochastic covariance,168,-0.7221727087270189,-0.30165828016591234,0.1924789155334552,-0.29249331190031647
2025-08-10 05:00:00,Stochastic covariance,168,-0.7205381487523941,-0.30327170557047556,0.1968188848486458,-0.2931461789702566
2025-08-10 06:00:00,Stochastic covariance,168,-0.7168616241023906,-0.3008639321512497,0.1986993494114836,-0.29423059684969993
2025-08-10 07:00:00,Stochastic covariance,168,-0.7164694395159694,-0.3007904201972189,0.19955862153170542,-0.29535402297574354
2025-08-10 08:00:00,Stochastic covariance,168,-0.7173123170525956,-0.3034411381321738,0.19651366226546776,-0.2964664835779438
2025-08-10 09:00:00,Stochastic covariance,168,-0.721220035886935,-0.30979125996252255,0.1986700953973623,-0.2975376777058702
2025-08-10 10:00:00,Stochastic covariance,168,-0.7269003323031666,-0.3112937067370069,0.18797394298391706,-0.2987002593068961
2025-08-10 11:00:00,Stochastic covariance,168,-0.7274693992586404,-0.3097318405971723,0.17942355654295036,-0.29924486782123727
2025-08-10 12:00:00,Stochastic covariance,168,-0.7251083665012051,-0.3116779763538291,0.177759062763986,-0.29951704361490317
2025-08-10 13:00:00,Stochastic covariance,168,-0.721407472582612,-0.30266024809816,0.17091289324719747,-0.2995685760060935
2025-08-10 14:00:00,Stochastic covariance,168,-0.7243979701941303,-0.3032251602275411,0.16853125063475843,-0.2997317547598628
2025-08-10 15:00:00,Stochastic covariance,168,-0.7260735633335591,-0.30615549586908236,0.1682345394937265,-0.299492383254559
2025-08-10 16:00:00,Stochastic covariance,168,-0.7257282410811327,-0.30555432923918713,0.17253679461427693,-0.2997047655545467
2025-08-10 17:00:00,Stochastic covariance,168,-0.7287950375649952,-0.3103546576731433,0.1753710791230001,-0.30014433380424876
2025-08-10 18:00:00,Stochastic covariance,168,-0.7330678219113463,-0.3140821480312882,0.1740994422796215,-0.3005637584485906
2025-08-10 19:00:00,Stochastic covariance,168,-0.7344598529236847,-0.3165079954766752,0.17864901472669986,-0.3009837236192903
2025-08-10 20:00:00,Stochastic covariance,168,-0.7309654573829676,-0.3163202203849982,0.19385459615112974,-0.3010347858250517
2025-08-10 21:00:00,Stochastic covariance,168,-0.731557779487732,-0.3184738575970885,0.19578544746485008,-0.30074172096512847
2025-08-10 22:00:00,Stochastic covariance,168,-0.7279332804016133,-0.32203006025303965,0.19429361064237022,-0.30090337310521387
2025-08-10 23:00:00,Stochastic covariance,168,-0.7263081534191367,-0.3203493271203631,0.2023495969893217,-0.30075005919224773
2025-08-11 00:00:00,Stochastic covariance,168,-0.7280236755848452,-0.3161710676243138,0.20650641267685113,-0.3003833290627093
2025-08-11 01:00:00,Stochastic covariance,168,-0.7280712575027585,-0.3148567714185935,0.21352177099114833,-0.2999098147960097
2025-08-11 02:00:00,Stochastic covariance,168,-0.7277077065191491,-0.31565544467516976,0.2079231825316124,-0.299884270268533
2025-08-11 03:00:00,Stochastic covariance,168,-0.7250188805507938,-0.32050767991590967,0.21188379939178592,-0.29997820453227714
2025-08-11 04:00:00,Stochastic covariance,168,-0.7251272968094182,-0.3222991972963093,0.21319015123101642,-0.30018700862884157
2025-08-11 05:00:00,Stochastic covariance,168,-0.7241398241152227,-0.31895183174568087,0.21099988253016208,-0.3004584594800566
2025-08-11 06:00:00,Stochastic covariance,168,-0.7254616048737962,-0.31943524221839703,0.21146172460977455,-0.3002430651632444
2025-08-11 07:00:00,Stochastic covariance,168,-0.7257835170972802,-0.31917780565787646,0.21987620429122767,-0.3001015583996417
2025-08-11 08:00:00,Stochastic covariance,168,-0.7248265371539409,-0.3217830495438547,0.22427606459114374,-0.29992310331875516
2025-08-11 09:00:00,Stochastic covariance,168,-0.7211551595608956,-0.321844740630303,0.21918560524762967,-0.30022664838987584
2025-08-11 10:00:00,Stochastic covariance,168,-0.720538721333573,-0.32259507322808756,0.20687744682430326,-0.3005775149042164
2025-08-11 11:00:00,Stochastic covariance,168,-0.7172767454493213,-0.32272909705469066,0.18987539146743948,-0.30095630450046423
2025-08-11 12:00:00,Stochastic covariance,168,-0.7179347850340079,-0.32153003885876974,0.1814181997049621,-0.3015533508123511
2025-08-11 13:00:00,Stochastic covariance,168,-0.7173376661428592,-0.3256808046459182,0.17785683001025804,-0.30186055301222875
2025-08-11 14:00:00,Stochastic covariance,168,-0.718263077136636,-0.32950888391479255,0.18063181783046306,-0.3018553487797326
2025-08-11 15:00:00,Stochastic covariance,168,-0.7118888426219363,-0.3326100222998957,0.1679902527122551,-0.30205722093045534
2025-08-11 16:00:00,Stochastic covariance,168,-0.7106390226434169,-0.3336392169286574,0.15425546353953526,-0.30246392435211916
2025-08-11 17:00:00,Stochastic covariance,168,-0.7086348177897049,-0.33511643884005393,0.15325620298194914,-0.30315776920147075
2025-08-11 18:00:00,Stochastic covariance,168,-0.7066481071060969,-0.332652651336273,0.1640707887223176,-0.3033410655307071
2025-08-11 19:00:00,Stochastic covariance,168,-0.7078032166434349,-0.33299816543933913,0.15880950394366433,-0.30350637209026954
2025-08-11 20:00:00,Stochastic covariance,168,-0.707071499221298,-0.3276549939750494,0.15575223649856515,-0.3036821373282926
2025-08-11 21:00:00,Stochastic covariance,168,-0.7127033813523277,-0.3256133918359584,0.1579453042825352,-0.30349506032951323
2025-08-11 22:00:00,Stochastic covariance,168,-0.7156524072094023,-0.3293194132540117,0.161671190653614,-0.30331051420068716
2025-08-11 23:00:00,Stochastic covariance,168,-0.7178175228733397,-0.32202824400491353,0.16230128209466202,-0.3026115853588993
2025-08-12 00:00:00,Stochastic covariance,168,-0.7181591632284364,-0.3220819934657138,0.16546247670062947,-0.3019659245834372
2025-08-12 01:00:00,Stochastic covariance,168,-0.7185540662021705,-0.32446957796338394,0.16975914361060343,-0.30112749177001685
2025-08-12 02:00:00,Stochastic covariance,168,-0.7179021266804453,-0.32683176634908784,0.18184691600865785,-0.30017831006460993
2025-08-12 03:00:00,Stochastic covariance,168,-0.7161690944301712,-0.32324695284319027,0.1898672295187765,-0.29921060890080486
2025-08-12 04:00:00,Stochastic covariance,168,-0.7154650991834773,-0.32203370972266665,0.1961968260487431,-0.2981763716048692
2025-08-12 05:00:00,Stochastic covariance,168,-0.7210392024342824,-0.31657864222458887,0.1839278234773184,-0.29771657893792036
2025-08-12 06:00:00,Stochastic covariance,168,-0.7229128872192613,-0.3128321788808994,0.18102500680345165,-0.2975565541799677
2025-08-12 07:00:00,Stochastic covariance,168,-0.7238757141479188,-0.31211666422948803,0.1803110587885795,-0.2972960982858203
2025-08-12 08:00:00,Stochastic covariance,168,-0.7214898050827129,-0.31077244416570027,0.181620022447021,-0.2972451291709102
2025-08-12 09:00:00,Stochastic covariance,168,-0.7198618034813328,-0.3159286105947898,0.17935333513432353,-0.29758712238989243
2025-08-12 10:00:00,Stochastic covariance,168,-0.7202774344992101,-0.3158269682835883,0.18677045295614733,-0.2975924870795512
2025-08-12 11:00:00,Stochastic covariance,168,-0.7205330896503431,-0.31623522864520237,0.18111494092976807,-0.29715562674812135
2025-08-12 12:00:00,Stochastic covariance,168,-0.7191872086703902,-0.3139423659133628,0.18085782736013895,-0.29691705451631567
2025-08-12 13:00:00,Stochastic covariance,168,-0.7176833133891787,-0.31197907845308054,0.1748148326717043,-0.2968970329147914
2025-08-12 14:00:00,Stochastic covariance,168,-0.7197894452635217,-0.3102775623873332,0.17553684963645932,-0.2972735893888052
2025-08-12 15:00:00,Stochastic covariance,168,-0.7256219521547665,-0.31718678744266915,0.17199056768967508,-0.2978386688309616
2025-08-12 16:00:00,Stochastic covariance,168,-0.7274727562952928,-0.3147366371711444,0.16559547471388267,-0.29841128602633876
2025-08-12 17:00:00,Stochastic covariance,168,-0.7269687039929471,-0.32121681043899863,0.16489788239608485,-0.29852134319152096
2025-08-12 18:00:00,Stochastic covariance,168,-0.7238202026234387,-0.3181102801300837,0.1666427219025737,-0.2988036775383246
2025-08-12 19:00:00,Stochastic covariance,168,-0.7268682311697977,-0.32020717481290434,0.1708549423633149,-0.29877277916022577
2025-08-12 20:00:00,Stochastic covariance,168,-0.7275244418913536,-0.32452467267915797,0.17225115265858826,-0.29866149999594926
2025-08-12 21:00:00,Stochastic covariance,168,-0.7213933897810852,-0.31666050637614174,0.16932952440594634,-0.29889055227628947
2025-08-12 22:00:00,Stochastic covariance,168,-0.7218177738970719,-0.3201748287109877,0.1694098353058918,-0.2990422163645196
2025-08-12 23:00:00,Stochastic covariance,168,-0.7275741140408433,-0.32713234500176125,0.17324080876573544,-0.2996995723342261
2025-08-13 00:00:00,Stochastic covariance,168,-0.7259509549711434,-0.3256079086029551,0.17311294825666607,-0.30039181450814734
2025-08-13 01:00:00,Stochastic covariance,168,-0.7255988170831438,-0.32350071226996613,0.17051033405721275,-0.3001746707840097
2025-08-13 02:00:00,Stochastic covariance,168,-0.7269129168260403,-0.3189825577117896,0.16212627617059286,-0.2999104225707337
2025-08-13 03:00:00,Stochastic covariance,168,-0.7296078254209792,-0.3192124368229533,0.16950672343489007,-0.2990529025322257
2025-08-13 04:00:00,Stochastic covariance,168,-0.7284394449859601,-0.31905668516612007,0.17353011990832104,-0.2982879845338542
2025-08-13 05:00:00,Stochastic covariance,168,-0.7295074122981022,-0.3215848956584969,0.1844170111765422,-0.29803465562455494
2025-08-13 06:00:00,Stochastic covariance,168,-0.7283556340760706,-0.32214178374212565,0.18503097626251494,-0.29777110168260273
2025-08-13 07:00:00,Stochastic covariance,168,-0.7299318405060031,-0.3183067914446776,0.19013318617652314,-0.29746394508616414
2025-08-13 08:00:00,Stochastic covariance,168,-0.7294109941624538,-0.31488395183611206,0.19211510508359436,-0.29757384289301675
2025-08-13 09:00:00,Stochastic covariance,168,-0.7298599813757691,-0.32027157384336985,0.19586762991946377,-0.2974213885772887
2025-08-13 10:00:00,Stochastic covariance,168,-0.7361050182960008,-0.31762875855060374,0.2142738590910905,-0.2967530665718321
2025-08-13 11:00:00,Stochastic covariance,168,-0.7364391069014339,-0.3237458721599242,0.22394005085594712,-0.2960673164105104
2025-08-13 12:00:00,Stochastic covariance,168,-0.7366792733614979,-0.32658822579719415,0.2230441578085054,-0.29541944345017135
2025-08-13 13:00:00,Stochastic covariance,168,-0.7334942143710544,-0.32458769052322656,0.23433615723503776,-0.2948654600194604
2025-08-13 14:00:00,Stochastic covariance,168,-0.7315917961844043,-0.3296179132079612,0.22923937173724887,-0.2948453751930968
2025-08-13 15:00:00,Stochastic covariance,168,-0.730726863167923,-0.32822942866495197,0.23079725941715126,-0.2946079980796185
2025-08-13 16:00:00,Stochastic covariance,168,-0.7275859679962496,-0.3316794010413814,0.22919879081970282,-0.294529276401229
2025-08-13 17:00:00,Stochastic covariance,168,-0.7260293333389749,-0.3227255124074945,0.2272957312623917,-0.2944452424368855
2025-08-13 18:00:00,Stochastic covariance,168,-0.7176981070451202,-0.31931893309232895,0.23030970852226257,-0.29451629794173695
2025-08-13 19:00:00,Stochastic covariance,168,-0.7190717654400189,-0.3238722123885508,0.23113324547235228,-0.2946241772286315
2025-08-13 20:00:00,Stochastic covariance,168,-0.7206045318488113,-0.3253074481365721,0.2297848202113974,-0.29483180253309954
2025-08-13 21:00:00,Stochastic covariance,168,-0.7145915891652264,-0.33014930973141887,0.23271305273924484,-0.2951148348963546
2025-08-13 22:00:00,Stochastic covariance,168,-0.7050071192960072,-0.3264886168037451,0.23327936129131654,-0.29482537048083163
2025-08-13 23:00:00,Stochastic covariance,168,-0.7066612727773841,-0.3229854938587898,0.2343914077208026,-0.2943157373418567
2025-08-14 00:00:00,Stochastic covariance,168,-0.7088218935038159,-0.3223658557542821,0.23481579981482878,-0.2936962524303002
2025-08-14 01:00:00,Stochastic covariance,168,-0.704101462337523,-0.3101999459976712,0.23769082455883173,-0.29341224091395646
2025-08-14 02:00:00,Stochastic covariance,168,-0.7080692253067722,-0.310861953830725,0.24359853145134153,-0.2934250182260647
2025-08-14 03:00:00,Stochastic covariance,168,-0.7079940654988293,-0.31583280734512215,0.241303282622713,-0.2936601041146791
2025-08-14 04:00:00,Stochastic covariance,168,-0.7136394774114252,-0.327849117882822,0.23858605479762515,-0.2939998675222898
2025-08-14 05:00:00,Stochastic covariance,168,-0.7207177279006993,-0.3251996564118913,0.23557332648955034,-0.294199967121951
2025-08-14 06:00:00,Stochastic covariance,168,-0.722358865166569,-0.3296602415142367,0.23077952141042718,-0.2944047005866394
2025-08-14 07:00:00,Stochastic covariance,168,-0.7216583444455046,-0.32535297019751563,0.22662052495040594,-0.2945767980294209
2025-08-14 08:00:00,Stochastic covariance,168,-0.7181168492596874,-0.3258183533054604,0.2231885551755911,-0.29422956590538923
2025-08-14 09:00:00,Stochastic covariance,168,-0.7215674090687876,-0.33191967023413166,0.21590865974950957,-0.2934804691093265
2025-08-14 10:00:00,Stochastic covariance,168,-0.7245911188935558,-0.33030407052070715,0.22225663429843745,-0.2925344532452214
2025-08-14 11:00:00,Stochastic covariance,168,-0.7274015495684345,-0.326585037602786,0.23092022925464234,-0.29199484873863424
2025-08-14 12:00:00,Stochastic covariance,168,-0.7246616820475674,-0.32205306018586866,0.2307257013721296,-0.2916951202654434
2025-08-14 13:00:00,Stochastic covariance,168,-0.7240550534343754,-0.332533931678472,0.23318707825879512,-0.29135006019849147
2025-08-14 14:00:00,Stochastic covariance,168,-0.7230314271901855,-0.3277094755918282,0.23576339199637697,-0.29073555496721665
2025-08-14 15:00:00,Stochastic covariance,168,-0.7217029176113938,-0.32503266272376496,0.2384018323183169,-0.2896985344375234
2025-08-14 16:00:00,Stochastic covariance,168,-0.718475658266199,-0.3202950674320062,0.2411736264988312,-0.2886910876631157
2025-08-14 17:00:00,Stochastic covariance,168,-0.7170567735785675,-0.3097651183312924,0.2432329944138656,-0.2879233948783734
2025-08-14 18:00:00,Stochastic covariance,168,-0.7161929750316391,-0.30502606601229354,0.24690805585582015,-0.28732384463983307
2025-08-14 19:00:00,Stochastic covariance,168,-0.7136325141976501,-0.3046941574502795,0.24674701520645884,-0.2874050679085026
2025-08-14 20:00:00,Stochastic covariance,168,-0.7134747600520724,-0.31587688126485347,0.2439429936281119,-0.28737269459498216
2025-08-14 21:00:00,Stochastic covariance,168,-0.7173910671095256,-0.3153260013206066,0.2421545661827672,-0.2871868865634972
2025-08-14 22:00:00,Stochastic covariance,168,-0.7194050529566159,-0.3113661811037246,0.2428644827543338,-0.2865415224688831
2025-08-14 23:00:00,Stochastic covariance,168,-0.72475579796561,-0.30402536223564003,0.23059008068662284,-0.28575090600840547
2025-08-15 00:00:00,Stochastic covariance,168,-0.7287295806304607,-0.2972490859153073,0.22253694978643865,-0.28451165183800037
2025-08-15 01:00:00,Stochastic covariance,168,-0.7286238880702259,-0.2961292994344621,0.22257241344887188,-0.2836026914475541
2025-08-15 02:00:00,Stochastic covariance,168,-0.7248692660660547,-0.2975580711362279,0.2161868040838343,-0.282754594917011
2025-08-15 03:00:00,Stochastic covariance,168,-0.7190561416859046,-0.29994588303143194,0.2144335671059708,-0.2820441659927626
2025-08-15 04:00:00,Stochastic covariance,168,-0.7169980361537274,-0.30610624028789574,0.21198048052935958,-0.2817656395075744
2025-08-15 05:00:00,Stochastic covariance,168,-0.7134031621224405,-0.3107602105442542,0.2113603444781017,-0.2817817309981531
2025-08-15 06:00:00,Stochastic covariance,168,-0.7125624772615499,-0.31137870900014764,0.20769045665428218,-0.2813516543828416
2025-08-15 07:00:00,Stochastic covariance,168,-0.7092200034307741,-0.30160956150244633,0.2040531174513289,-0.28057491400791884
2025-08-15 08:00:00,Stochastic covariance,168,-0.707888472179314,-0.2971476552216361,0.2108303071933223,-0.2795590143268971
2025-08-15 09:00:00,Stochastic covariance,168,-0.704175140878101,-0.30274568510132094,0.2114742831813171,-0.2783741812438425
2025-08-15 10:00:00,Stochastic covariance,168,-0.7033631626530363,-0.2969076814135717,0.20904287420583656,-0.2779987057347023
2025-08-15 11:00:00,Stochastic covariance,168,-0.6999885891498283,-0.29267273167565366,0.21413649650194277,-0.277966733580453
2025-08-15 12:00:00,Stochastic covariance,168,-0.6992205674042818,-0.28625163000536047,0.21747950281629438,-0.27851473890635403
2025-08-15 13:00:00,Stochastic covariance,168,-0.6982902991392095,-0.292796397735577,0.2159982354067697,-0.279267852912852
2025-08-15 14:00:00,Stochastic covariance,168,-0.7002335103985277,-0.2958598539081231,0.21702049122852743,-0.27989288975715243
2025-08-15 15:00:00,Stochastic covariance,168,-0.707693808177804,-0.2953484765672212,0.21540331153854891,-0.2797372863901736
2025-08-15 16:00:00,Stochastic covariance,168,-0.720164216457215,-0.29221374023991,0.21369388117970536,-0.27917771699006666
2025-08-15 17:00:00,Stochastic covariance,168,-0.7235577552950401,-0.29647256882458506,0.21184411124154942,-0.2780015834041894
2025-08-15 18:00:00,Stochastic covariance,168,-0.7195126586293236,-0.29272931459551943,0.2101297276862132,-0.276412144032838
2025-08-15 19:00:00,Stochastic covariance,168,-0.7157675412200493,-0.2901004629390884,0.21061025031834263,-0.27485614307150824
2025-08-15 20:00:00,Stochastic covariance,168,-0.7055057204526481,-0.29196223951766676,0.21721628184875622,-0.27313395756382236
2025-08-15 21:00:00,Stochastic covariance,168,-0.6971175831020179,-0.2887270402528841,0.2215988971881528,-0.27225867317171687
2025-08-15 22:00:00,Stochastic covariance,168,-0.693292649726861,-0.2815833245733771,0.2130718199755845,-0.2716907202188089
2025-08-15 23:00:00,Stochastic covariance,168,-0.6886802955691845,-0.28187207468940034,0.21263850557747752,-0.2712279438835986
2025-08-16 00:00:00,Stochastic covariance,168,-0.6911499485702134,-0.2804300529179348,0.20899782940110437,-0.27118178215078725
2025-08-16 01:00:00,Stochastic covariance,168,-0.6942918378115037,-0.27972328741409286,0.20122265344996937,-0.2716908514027213
2025-08-16 02:00:00,Stochastic covariance,168,-0.6951716201201857,-0.2756439742242799,0.20416436870648005,-0.27230616508243943
2025-08-16 03:00:00,Stochastic covariance,168,-0.691874969430202,-0.2772577220654604,0.20675985413682027,-0.27332185040878165
2025-08-16 04:00:00,Stochastic covariance,168,-0.687920037535852,-0.2776466336378973,0.20632503201273725,-0.2741406515376866
2025-08-16 05:00:00,Stochastic covariance,168,-0.6874216923392458,-0.28178749526257596,0.20277671641608727,-0.2748555541283128
2025-08-16 06:00:00,Stochastic covariance,168,-0.6862000808300825,-0.280841493638784,0.1940492238287046,-0.27493519744844125
2025-08-16 07:00:00,Stochastic covariance,168,-0.6875665926387026,-0.28297560706734576,0.19151568977666178,-0.27462700542932256
2025-08-16 08:00:00,Stochastic covariance,168,-0.6885088974070775,-0.27597369451140275,0.18892387859751783,-0.27386361547241894
2025-08-16 09:00:00,Stochastic covariance,168,-0.6873036487744342,-0.2740582412704803,0.19236745069276345,-0.2729959219400259
2025-08-16 10:00:00,Stochastic covariance,168,-0.6876865433301623,-0.26757549824549776,0.19600415566274648,-0.27199871133991205
2025-08-16 11:00:00,Stochastic covariance,168,-0.6923636905005156,-0.26987787962641785,0.20263216049498192,-0.2709316224943481
2025-08-16 12:00:00,Stochastic covariance,168,-0.6975291510803598,-0.26963262469257504,0.20232579989077387,-0.2699571068945717
2025-08-16 13:00:00,Stochastic covariance,168,-0.7022781754224813,-0.26505481513334495,0.20233253724931066,-0.26939884412545606
2025-08-16 14:00:00,Stochastic covariance,168,-0.705078119265114,-0.2632058979006691,0.20991507217906077,-0.2688587773676307
2025-08-16 15:00:00,Stochastic covariance,168,-0.7110535191683738,-0.26278844894078757,0.20589314575308254,-0.26868054950157017
2025-08-16 16:00:00,Stochastic covariance,168,-0.7159834913155976,-0.2642604520216295,0.20124468805277398,-0.2679475783982452
2025-08-16 17:00:00,Stochastic covariance,168,-0.7176933230578509,-0.27016816902295127,0.20038104253998393,-0.26735672490181017
2025-08-16 18:00:00,Stochastic covariance,168,-0.7176895542222241,-0.27130004027158605,0.2074887043063137,-0.26681963218494886
2025-08-16 19:00:00,Stochastic covariance,168,-0.7160811171643224,-0.2696171304386882,0.19963602662464872,-0.26652500090441505
2025-08-16 20:00:00,Stochastic covariance,168,-0.7208714720218308,-0.2707878049365694,0.19790917168033026,-0.26644817116737884
2025-08-16 21:00:00,Stochastic covariance,168,-0.7187324353703194,-0.27761647359933095,0.19280802512416928,-0.26627423117770727
2025-08-16 22:00:00,Stochastic covariance,168,-0.7173828919054508,-0.27727010092696686,0.1909423312500061,-0.2659256239901139
2025-08-16 23:00:00,Stochastic covariance,168,-0.7177690699711662,-0.27226959619757835,0.19589555734521033,-0.26566279252042835
2025-08-17 00:00:00,Stochastic covariance,168,-0.7200116880624854,-0.2705321891830164,0.1916253945373655,-0.2655768205799898
2025-08-17 01:00:00,Stochastic covariance,168,-0.7256088628138797,-0.27258631492872076,0.1867472631416216,-0.2655451275078107
2025-08-17 02:00:00,Stochastic covariance,168,-0.7277879854171941,-0.28314004290866923,0.18651027337004494,-0.26571898577250774
2025-08-17 03:00:00,Stochastic covariance,168,-0.7292961013711532,-0.2814236672115509,0.19194073942099316,-0.2661200825636234
2025-08-17 04:00:00,Stochastic covariance,168,-0.727656595381423,-0.27915016029713813,0.19940880362830835,-0.2669943611416694
2025-08-17 05:00:00,Stochastic covariance,168,-0.7278104941149566,-0.27987868086135453,0.20355910308759073,-0.2681715093385496
2025-08-17 06:00:00,Stochastic covariance,168,-0.7318302533901014,-0.2799300802006117,0.20334242681708217,-0.26884366143455873
2025-08-17 07:00:00,Stochastic covariance,168,-0.7354066950575171,-0.2821849022284617,0.20232006746592326,-0.26937369339515926
2025-08-17 08:00:00,Stochastic covariance,168,-0.7354985285169168,-0.274741616705966,0.20638879748848685,-0.26991528348339433
2025-08-17 09:00:00,Stochastic covariance,168,-0.7363040051793623,-0.28228491280219586,0.211218787134368,-0.2710272467180434
2025-08-17 10:00:00,Stochastic covariance,168,-0.7370559724598947,-0.28195507632986194,0.21563692349083666,-0.2720193813390673
2025-08-17 11:00:00,Stochastic covariance,168,-0.7405274300906735,-0.28056332082209146,0.21863759643673225,-0.2724975427183961
2025-08-17 12:00:00,Stochastic covariance,168,-0.7402313135650748,-0.28322979072191967,0.22103480862644834,-0.273088480355285
2025-08-17 13:00:00,Stochastic covariance,168,-0.7413835985100218,-0.2864049300430382,0.22845612519615735,-0.27352271419954055
2025-08-17 14:00:00,Stochastic covariance,168,-0.7416519868286225,-0.2935253554015107,0.2300843136811385,-0.27401882630631375
