side,label,wind_driver,intensity_year_inv,bandwidth,polynomial_degree
positive_high_price,corrected_positive_high_price,0.4064807444444441,17.45415908116259,0.3,0
positive_high_price,corrected_positive_high_price,0.41092448888888855,16.697902070020245,0.3,0
positive_high_price,corrected_positive_high_price,0.415368233333333,15.9540385121764,0.3,0
positive_high_price,corrected_positive_high_price,0.4198119777777774,15.260971593366873,0.3,0
positive_high_price,corrected_positive_high_price,0.42425572222222185,14.630225346194468,0.3,0
positive_high_price,corrected_positive_high_price,0.4286994666666663,14.10642253691666,0.3,0
positive_high_price,corrected_positive_high_price,0.43314321111111076,13.62831172544976,0.3,0
positive_high_price,corrected_positive_high_price,0.4375869555555552,13.140811994425551,0.3,0
positive_high_price,corrected_positive_high_price,0.4420306999999996,12.69270900705294,0.3,0
positive_high_price,corrected_positive_high_price,0.44647444444444406,12.243619253140869,0.3,0
positive_high_price,corrected_positive_high_price,0.4509181888888885,11.79761239643936,0.3,0
positive_high_price,corrected_positive_high_price,0.45536193333333297,11.335786291410747,0.3,0
positive_high_price,corrected_positive_high_price,0.45980567777777737,10.843209319361574,0.3,0
positive_high_price,corrected_positive_high_price,0.4642494222222218,10.380814752933938,0.3,0
positive_high_price,corrected_positive_high_price,0.46869316666666627,9.920396792372594,0.3,0
positive_high_price,corrected_positive_high_price,0.4731369111111107,9.497130356167336,0.3,0
positive_high_price,corrected_positive_high_price,0.4775806555555552,9.106371638716247,0.3,0
positive_high_price,corrected_positive_high_price,0.4820243999999996,8.721131946431454,0.3,0
positive_high_price,corrected_positive_high_price,0.48646814444444403,8.346038672334476,0.3,0
positive_high_price,corrected_positive_high_price,0.4909118888888885,7.974967480902963,0.3,0
positive_high_price,corrected_positive_high_price,0.49535563333333293,7.578530003279032,0.3,0
positive_high_price,corrected_positive_high_price,0.4997993777777774,7.1877251408170935,0.3,0
positive_high_price,corrected_positive_high_price,0.5042431222222218,6.7936613879495695,0.3,0
positive_high_price,corrected_positive_high_price,0.5086868666666663,6.374375080892551,0.3,0
positive_high_price,corrected_positive_high_price,0.5131306111111107,5.929482070343465,0.3,0
positive_high_price,corrected_positive_high_price,0.5175743555555551,5.5365403157363104,0.3,0
positive_high_price,corrected_positive_high_price,0.5220180999999996,5.166633156097841,0.3,0
positive_high_price,corrected_positive_high_price,0.526461844444444,4.92844992647446,0.3,0
positive_high_price,corrected_positive_high_price,0.5309055888888884,4.756880710946852,0.3,0
positive_high_price,corrected_positive_high_price,0.5353493333333329,4.626544642218272,0.3,0
positive_high_price,corrected_positive_high_price,0.5397930777777773,4.485072686675104,0.3,0
positive_high_price,corrected_positive_high_price,0.5442368222222218,4.376303824121189,0.3,0
positive_high_price,corrected_positive_high_price,0.5486805666666662,4.279275582350385,0.3,0
positive_high_price,corrected_positive_high_price,0.5531243111111106,4.174039204525918,0.3,0
positive_high_price,corrected_positive_high_price,0.5575680555555551,4.060007998939533,0.3,0
positive_high_price,corrected_positive_high_price,0.5620117999999995,3.9367337712403114,0.3,0
positive_high_price,corrected_positive_high_price,0.566455544444444,3.803716288758111,0.3,0
positive_high_price,corrected_positive_high_price,0.5708992888888884,3.660242919637565,0.3,0
positive_high_price,corrected_positive_high_price,0.5753430333333328,3.505703955066916,0.3,0
positive_high_price,corrected_positive_high_price,0.5797867777777773,3.340237217630605,0.3,0
positive_high_price,corrected_positive_high_price,0.5842305222222217,3.162896879303723,0.3,0
positive_high_price,corrected_positive_high_price,0.5886742666666662,2.9733979917602595,0.3,0
positive_high_price,corrected_positive_high_price,0.5931180111111106,2.837502033888903,0.3,0
positive_high_price,corrected_positive_high_price,0.597561755555555,2.7053632568549513,0.3,0
positive_high_price,corrected_positive_high_price,0.6020054999999995,2.563976442711562,0.3,0
positive_high_price,corrected_positive_high_price,0.6064492444444439,2.41713865204746,0.3,0
positive_high_price,corrected_positive_high_price,0.6108929888888884,2.340675664003929,0.3,0
positive_high_price,corrected_positive_high_price,0.6153367333333328,2.2580165347774015,0.3,0
positive_high_price,corrected_positive_high_price,0.6197804777777772,2.1687535411430408,0.3,0
positive_high_price,corrected_positive_high_price,0.6242242222222217,2.0726500655955276,0.3,0
positive_high_price,corrected_positive_high_price,0.6286679666666661,1.9691630035455263,0.3,0
positive_high_price,corrected_positive_high_price,0.6331117111111105,1.8576481624473802,0.3,0
positive_high_price,corrected_positive_high_price,0.637555455555555,1.8001676476862627,0.3,0
positive_high_price,corrected_positive_high_price,0.6419991999999994,1.7735251197649347,0.3,0
positive_high_price,corrected_positive_high_price,0.646442944444444,1.7436938669099151,0.3,0
positive_high_price,corrected_positive_high_price,0.6508866888888883,1.7100701879385185,0.3,0
positive_high_price,corrected_positive_high_price,0.6553304333333327,1.6724553376667444,0.3,0
positive_high_price,corrected_positive_high_price,0.6597741777777772,1.6309992793878736,0.3,0
positive_high_price,corrected_positive_high_price,0.6642179222222216,1.5852722463105922,0.3,0
positive_high_price,corrected_positive_high_price,0.6686616666666662,1.535031415676295,0.3,0
positive_high_price,corrected_positive_high_price,0.6731054111111106,1.4800270099527515,0.3,0
positive_high_price,corrected_positive_high_price,0.677549155555555,1.420133803100969,0.3,0
positive_high_price,corrected_positive_high_price,0.6819928999999995,1.354930244176587,0.3,0
positive_high_price,corrected_positive_high_price,0.6864366444444439,1.2841218902941165,0.3,0
