method,side,wind_state,intensity_year_inv,bandwidth,estimator_type
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.36499999999999994,3.265203223334112,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.36999999999999994,3.237639737970541,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.37499999999999994,3.218930158258841,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.37999999999999995,3.19392574805232,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.38499999999999995,3.182179627216499,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.38999999999999996,3.1823830377977167,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.39499999999999996,3.1771468038105706,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.3999999999999999,3.1664392812628788,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.4049999999999999,3.149646484484671,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.4099999999999999,3.1265925596209314,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.4149999999999999,3.09678685989248,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.41999999999999993,3.061051883473049,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.42499999999999993,3.03899133091639,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.42999999999999994,3.010819992210682,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.43499999999999994,2.976337645116049,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.43999999999999995,2.934928177806779,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.44499999999999995,2.8866924763810062,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.4499999999999999,2.8548983648827266,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.4549999999999999,2.8180367243864026,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.4599999999999999,2.774720807795847,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.4649999999999999,2.7249283187764353,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.4699999999999999,2.66847569442959,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.4749999999999999,2.6050114376228715,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.4799999999999999,2.5341657465854643,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.48499999999999993,2.4706257353972183,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.48999999999999994,2.4313531196287483,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.49499999999999994,2.426970754385103,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.49999999999999994,2.447556624087962,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.5049999999999999,2.466011046303354,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.5099999999999999,2.4824092364568533,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.5149999999999999,2.4965533717714923,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.5199999999999999,2.5082234419044367,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.5249999999999999,2.517597024404837,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.5299999999999999,2.524119937783565,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.5349999999999999,2.543951640298748,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.5399999999999999,2.579447333858403,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.5449999999999999,2.6136881600382633,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.5499999999999999,2.6467308300737837,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.5549999999999999,2.6785539605387307,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.5599999999999999,2.7089681430911337,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.565,2.738128899389437,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.57,2.7658176357501687,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.575,2.7916321812600287,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.58,2.8158380607073523,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.585,2.8379838345154704,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.59,2.858242631150848,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.595,2.8764548689414617,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.6,2.8926544641990497,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.605,2.906709335285521,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.61,2.918566367586423,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.615,2.9281488426156796,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.62,2.935170908932945,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.625,2.939687598785029,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.63,2.9411050793819777,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.635,2.9391117419185973,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.6399999999999999,2.933469719665952,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.6449999999999999,2.952350717439248,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.6499999999999999,2.993663944237567,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.6549999999999999,3.0336620122375946,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.6599999999999999,3.0726290786933834,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.6649999999999999,3.1103064361786696,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.6699999999999999,3.14631876318513,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.6749999999999999,3.181035409041769,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.6799999999999999,3.214335908182474,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.6849999999999999,3.2460607143307425,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.69,3.2761920443877997,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.695,3.3043649881970887,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.7,3.330522460669913,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.705,3.3545252058398334,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.71,3.376125129125876,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.715,3.395024257812803,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.72,3.411380216306385,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.725,3.4253117034536054,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.73,3.4355625281303035,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.735,3.442618400723354,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.74,3.4459014852739425,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.7449999999999999,3.4444125349685275,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.7499999999999999,3.4379708578348986,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.7549999999999999,3.4262838230583967,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.7599999999999999,3.409330344431215,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.7649999999999999,3.386168175266104,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.7699999999999999,3.356414627433887,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.7749999999999999,3.3202417355694345,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.7799999999999999,3.277123232235064,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.7849999999999999,3.2266532483298422,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.7899999999999999,3.1676307234262264,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.7949999999999999,3.099446053494757,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.7999999999999999,3.0217118200117734,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.8049999999999999,2.9334344584833283,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.8099999999999999,2.8339572710051115,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.815,2.7223318249624273,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.82,2.597336505813181,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.825,2.4587116778369196,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.83,2.305601573152213,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.835,2.1365456123558326,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.84,1.950168754844104,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.845,1.744940586513363,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.8499999999999999,1.5195446463299165,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.8549999999999999,1.2723218694692409,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.8599999999999999,1.1030206188382752,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.8649999999999999,0.9873212280092108,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.8699999999999999,0.8594110022070871,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.8749999999999999,0.718124589607382,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.8799999999999999,0.5620525747736018,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.8849999999999999,0.3898710446263162,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.8899999999999999,0.20016833429539946,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.8949999999999999,0.0,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.8999999999999999,0.0,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.9049999999999999,0.0,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.9099999999999999,0.0,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.9149999999999999,0.0,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.9199999999999999,0.0,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.9249999999999999,0.0,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.9299999999999999,0.0,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.9349999999999999,0.0,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.94,0.0,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.945,0.0,0.3,paper_kernel
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.95,0.0,0.3,paper_kernel
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.0027,0.37273945089477495,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.007239791666666666,0.3711637229773404,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.011779583333333333,0.3695233808609472,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.016319374999999997,0.36782623829126115,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.020859166666666665,0.3660857261210461,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.025398958333333332,0.36429961117570686,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.029938749999999997,0.3624629299388106,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.03447854166666666,0.3605993660047473,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.03901833333333333,0.3586974693182363,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.043558124999999996,0.35676892268896354,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.048097916666666664,0.354816893292004,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.052637708333333325,0.3528516999730446,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.05717749999999999,0.3508750474707682,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.06171729166666666,0.3488847525499954,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.06625708333333331,0.346881142914034,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.07079687499999998,0.3448668196251624,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.07533666666666665,0.3428382068394721,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.07987645833333332,0.3408017731753885,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.08441624999999998,0.33874574833519433,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.08895604166666665,0.3366689067531071,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.09349583333333332,0.33456815968093934,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.09803562499999997,0.33245005600442484,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.10257541666666664,0.33031213956918865,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.10711520833333331,0.3281465605919855,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.11165499999999998,0.32595532693074786,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.11619479166666664,0.3237467381083745,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.12073458333333331,0.32151240156705724,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.125274375,0.3192501372631982,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.12981416666666665,0.3169689650568381,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.13435395833333333,0.3146660812240967,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.13889374999999998,0.312340037314845,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.14343354166666666,0.30998891445992405,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.14797333333333332,0.30761197038641436,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.15251312499999997,0.3052018369754315,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.15705291666666665,0.30276120104278037,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.1615927083333333,0.30028618278238006,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.1661325,0.29777126355027606,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.17067229166666664,0.2952156462537977,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.17521208333333332,0.2926193675000443,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.17975187499999998,0.2899811724991468,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.18429166666666666,0.28728355593997534,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.1888314583333333,0.284532358517021,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.19337124999999997,0.28171767426019545,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.19791104166666665,0.27883174824915385,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.2024508333333333,0.275862363270885,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.20699062499999998,0.27280699817975146,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.21153041666666664,0.2696607754568338,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.21607020833333332,0.2664168078727485,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.22060999999999997,0.26305967403220665,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.22514979166666663,0.2595825651382642,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.2296895833333333,0.25597859474414725,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.23422937499999996,0.25223453759790604,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.23876916666666664,0.24833700495333078,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.2433089583333333,0.24426478440514887,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.24784874999999998,0.23999550233596506,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.25238854166666663,0.2354121371531445,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.25692833333333326,0.2303616096804936,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.26146812499999994,0.22478784780924782,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.2660079166666666,0.2186556992820105,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.27054770833333325,0.21191015647469913,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.27508749999999993,0.20450236781420733,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.2796272916666666,0.19640317469927704,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.2841670833333333,0.18758025806344966,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.2887068749999999,0.178000369280989,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.2932466666666666,0.16760877215795386,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.2977864583333333,0.1563636718611965,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.3023262499999999,0.1442328472299341,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.3068660416666666,0.13117179624007508,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.31140583333333327,0.11713433143495164,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.31594562499999995,0.10207669709466892,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.3204854166666666,0.08596686306464674,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.32502520833333326,0.06875622052428457,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.32956499999999994,0.05040538977311182,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.33410479166666657,0.03085864210954256,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.33864458333333325,0.010068327973555823,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.34318437499999993,0.0,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.3477241666666666,0.0,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.35226395833333324,0.0,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.3568037499999999,0.0,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.3613435416666666,0.0,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.3658833333333333,0.0,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.3704231249999999,0.0,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.3749629166666666,0.0,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.37950270833333327,0.0,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.3840424999999999,0.0,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.3885822916666666,0.0,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.39312208333333326,0.0,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.39766187499999994,0.0,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.40220166666666657,0.0,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.40674145833333325,0.0,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.41128124999999993,0.0,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.41582104166666656,0.0,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.42036083333333324,0.0,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.4249006249999999,0.0,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.4294404166666666,0.013860342950825633,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.43398020833333323,0.04585943517206002,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.4385199999999999,0.07836284184237403,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.4430597916666666,0.1113616527146774,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.4475995833333332,0.14485275948280485,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.4521393749999999,0.17882530588190113,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.4566791666666666,0.2132864965673448,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.46121895833333326,0.24819581083752965,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.4657587499999999,0.28355939706967115,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.47029854166666657,0.3193954456408286,0.24514874999999997,paper_kernel_raw_renewable
